"date","sGARCH","gjrGARCH","eGARCH","harRV","linearSV","regimeSwitchingSV","nonlinearSV","buyAndHold"
2023-08-16,0.804408918579011,0.820272292137507,0.82328779833106,0.848339597033625,0.845391394538989,0.859810387307741,0.845750579609959,0.809708770996023
2023-08-23,0.79992405512439,0.815736396706159,0.816090710176871,0.842757988831554,0.840849966952943,0.856033578081338,0.841092799987062,0.802433150727477
2023-08-30,0.800159805022307,0.815966678479444,0.816404662127413,0.843047202353802,0.841099229000266,0.856238290742815,0.841338116620243,0.80280938796417
2023-09-06,0.781866170932183,0.799122590526085,0.79711311447933,0.826408152215443,0.823718194677653,0.840501312130343,0.82663990443737,0.783773181293951
2023-09-13,0.781354987024114,0.798633187516658,0.796493538860771,0.825826705817943,0.823185386111611,0.839983566064391,0.826126634353716,0.783114662283274
2023-09-20,0.78559525220862,0.802101090311699,0.800476065997818,0.829780355543313,0.826963853357163,0.843678831633252,0.829690422548363,0.787521916520843
2023-09-27,0.746759804632435,0.771644664114928,0.768773243332436,0.798251794193458,0.794137733171664,0.811559524733224,0.799573767130753,0.752921155578212
2023-10-04,0.711841308789698,0.735523967877418,0.723099832568926,0.757646146384601,0.756457359639943,0.774100280379107,0.759446447118814,0.69575661035844
2023-10-11,0.729103216268776,0.75539185864723,0.754055947232603,0.782387273034312,0.775184654573315,0.792255513557829,0.77957521862413,0.731444353546525
2023-10-18,0.718089708917551,0.743019618239316,0.736667338974692,0.767613913080629,0.762328995239402,0.781127636458988,0.768258832572481,0.711821689608298
2023-10-25,0.692463580275245,0.715944231034599,0.700077719162634,0.738640746705474,0.735606804744704,0.756896230976146,0.74319947394439,0.66894821677394
2023-11-01,0.681754137186493,0.703751108315816,0.68041225228715,0.725226019229218,0.724095833962188,0.746442399178448,0.732280216802795,0.650306012714657
2023-11-08,0.687928997032419,0.71026686319603,0.690637213472649,0.732685908412766,0.730592039624058,0.752446157349914,0.738210888617146,0.659384432339738
2023-11-15,0.732516737209704,0.75280906553591,0.740747831760676,0.768863617735466,0.768826650941998,0.787728865171314,0.768590783807626,0.698497360396293
2023-11-22,0.722105439257043,0.741398420519751,0.727760036119962,0.758750138070957,0.759219380362448,0.779071262082051,0.761068503613349,0.687654560177579
2023-11-29,0.720027733487435,0.739438269193731,0.72550676029669,0.756944458033651,0.757543245079476,0.777520171624881,0.759725306577635,0.685873532137646
2023-12-06,0.742492300844971,0.759398001627846,0.747053392780243,0.777182477477597,0.775855987631209,0.795331455938063,0.775184738758088,0.704984428253671
2023-12-13,0.724523281749311,0.742508181827245,0.72735226871708,0.755203851753109,0.758415349122945,0.777454819191438,0.759573044167547,0.682641314842464
2023-12-20,0.774765948159437,0.794346126736299,0.791689405806435,0.818817086513787,0.809415902478618,0.826766703201045,0.803707856341966,0.743456060737613
2023-12-27,0.781763039135151,0.802418748529207,0.802280670881459,0.829748452780422,0.817544855081944,0.833879813537572,0.810086796091369,0.753912370382794
2024-01-03,0.769029842084115,0.788496683368133,0.789822705249484,0.811988367806443,0.804329671758197,0.822028984899905,0.799226268136843,0.736664929591246
2024-01-10,0.761433328117351,0.780838737347658,0.782784699755988,0.802243923581044,0.796843347890806,0.81485470022054,0.791820089819061,0.723506492603332
2024-01-17,0.725713464505794,0.74468069388388,0.74883028958102,0.753049159585155,0.759017563612691,0.780594403065387,0.760275850372629,0.674872565164501
2024-01-24,0.734476713779661,0.754135256356191,0.759605337694143,0.764478616587841,0.767842113163002,0.788807106402194,0.768856800145937,0.689669049252737
2024-01-31,0.738604656858712,0.758571652847999,0.763991472413469,0.769874849894799,0.772090747333525,0.792576660745457,0.772550700362551,0.695404848930776
2024-02-07,0.747694122119866,0.767577165932704,0.772314743008845,0.780044237814971,0.780839227924308,0.800770271922048,0.780037104494925,0.7071947279065
2024-02-14,0.753542913015426,0.773287647165036,0.777400404885011,0.787210858566688,0.786681571561716,0.804393582918093,0.785045275027501,0.715596793255991
2024-02-21,0.739889657291425,0.759814218084304,0.765778691082934,0.77123998272344,0.772426717878392,0.790713462251491,0.77309874818461,0.696776667475018
2024-02-28,0.725709835176921,0.745863489238466,0.752752998986748,0.75466124127067,0.757964061135995,0.776494433475732,0.76070980757636,0.677765600966713
2024-03-06,0.735553108178549,0.755393888117368,0.762148555937657,0.766397619420797,0.767580473097782,0.785944081245847,0.7692469683905,0.690362264734765
2024-03-13,0.721193326682908,0.740914137944627,0.749098647233798,0.751379303698878,0.753461954923057,0.772274276912318,0.756756496103699,0.672788670660655
2024-03-20,0.710608838620533,0.730004316160776,0.738444524624414,0.740069795347495,0.742992931839736,0.762034716776925,0.747576177954112,0.660053530595362
2024-03-27,0.729745412465625,0.749308792543567,0.757582925458606,0.762392785271146,0.761924636018734,0.780426108930831,0.764575329671125,0.683826184788984
2024-04-03,0.724485458247552,0.743927259416954,0.752434442012228,0.756461625353512,0.756612429206086,0.775358596311247,0.75983256899579,0.676652031512493
2024-04-10,0.72849759097631,0.74787014801271,0.756181562466731,0.761140865411413,0.760773482142107,0.779470501864658,0.76375531719022,0.682190042538297
2024-04-17,0.70866392049139,0.728423652546526,0.738598207414376,0.740614649881246,0.740586502511437,0.759104501844144,0.744327594833874,0.655059556769878
2024-04-24,0.707371973191825,0.727158175565651,0.737402534708757,0.739222177220119,0.73939661053473,0.757880930929212,0.743055738008311,0.652926267488919
2024-05-01,0.712323871183556,0.732095469718415,0.742051940644924,0.744826137216207,0.744500135449611,0.76293115363824,0.747704641613595,0.659834642660475
2024-05-15,0.727314966320406,0.746952182035663,0.755197982556337,0.759220417078366,0.759033811818652,0.77708120883321,0.760312785303364,0.676580327137993
2024-05-22,0.744814369134461,0.763520615750789,0.770269968980814,0.777352488678633,0.775924896675301,0.793924294110448,0.775045290696072,0.697016999305972
2024-05-29,0.751692335333111,0.769665521998253,0.775734066864225,0.783775386096383,0.782027996866563,0.799855581934304,0.780475870242652,0.704491782671955
2024-06-05,0.756217521514832,0.77381385198284,0.779404965549754,0.788285864576094,0.786404001430999,0.804224376976554,0.784556469719478,0.710194082804282
2024-06-12,0.758922136893636,0.776214988081239,0.781574811050764,0.791012523013727,0.789002563452277,0.8068828041338,0.786896923350162,0.713585254189503
2024-06-19,0.72249650437434,0.744542432500873,0.75386954147545,0.753457104208178,0.753811602634895,0.772253556336412,0.753464227384508,0.668062144824327
2024-06-26,0.717752470562818,0.739878462798681,0.749396539239217,0.747826351706682,0.749323788340015,0.767641041565158,0.748606913058447,0.659708416415402
2024-07-03,0.708345156733489,0.730475806710202,0.740804605114496,0.736302130111369,0.739738193922592,0.758062983672712,0.738907467905548,0.64362599033176
2024-07-10,0.717675828525978,0.740866612294845,0.751404504475583,0.746885744333947,0.750223784798358,0.767807600380577,0.748044943824738,0.655560833452723
2024-07-17,0.714081901607043,0.737086048587906,0.747696431531797,0.743143893723128,0.746471075145933,0.764136453917146,0.744769314328516,0.651354314144302
2024-07-24,0.723737668174444,0.746421542294449,0.757072443518399,0.75197922407752,0.756109527994869,0.773956822823317,0.753510395269055,0.662762447346942
2024-07-31,0.730393529239951,0.752817807067321,0.763388075751618,0.758836818498993,0.762860169665957,0.780991587758714,0.75988363938093,0.671711031778159
2024-08-07,0.716261420162083,0.739933698020451,0.750905681394583,0.74441499446966,0.749126606660053,0.766785064758029,0.746942084826956,0.653356377275501
2024-08-14,0.718090998319695,0.741634505778478,0.752510532544721,0.746228767999496,0.750798852579323,0.768636456062672,0.748734796415366,0.656380778635561
2024-08-21,0.718403545523651,0.741939750528725,0.752799240117267,0.746576111892871,0.751126986806323,0.768969744880651,0.749043530757151,0.656826394156562
2024-08-28,0.72049732611432,0.743970146335211,0.754714550367102,0.748579400187827,0.753236354440621,0.771172767005109,0.750880086076479,0.659229325181963
2024-09-04,0.714775580935089,0.73862121526827,0.749767337601303,0.743830091371864,0.747726215302937,0.765155246890763,0.74583751554816,0.653048473813304
2024-09-11,0.720368891883413,0.74402078137062,0.754912549082674,0.749254880278142,0.753390263538721,0.771815836901216,0.752067463274575,0.661463679725668
2024-09-18,0.728476901980625,0.751926525879928,0.762119270914713,0.757490991900514,0.761821970646216,0.781577433989803,0.761148588865618,0.674352602626712
2024-09-25,0.720978219116846,0.744611022103377,0.755348669775465,0.749400598058173,0.753689720118758,0.7725656900051,0.753129071679509,0.664385932814863
2024-10-02,0.724300882423046,0.747758479634119,0.758411916985023,0.752644285344351,0.757162015368993,0.776440227206316,0.756635160578922,0.668561421149137
2024-10-09,0.714338217016649,0.738109897874674,0.748655358322711,0.743142621990137,0.747007570498694,0.764479001934752,0.745770514198266,0.654876393132722
2024-10-16,0.701851437731055,0.725509880123113,0.735535358421487,0.730260587383906,0.733732088404169,0.74930015510433,0.731867610227546,0.638090684895864
2024-10-23,0.690409606561639,0.714062845401422,0.722987236648518,0.719031747105915,0.721915171195899,0.73581221608971,0.719824263334941,0.62331363076099
2024-10-30,0.685581483250188,0.709189106345925,0.717607276765278,0.713914405697237,0.716878413194729,0.73012145595269,0.714598327233363,0.616689238181378
2024-11-06,0.666224365075881,0.689831559676835,0.696596942345514,0.693803265573095,0.696462746583167,0.706782443381779,0.693224634621036,0.590125624406908
2024-11-13,0.658104641667589,0.681383090842372,0.686921164150558,0.685525487572828,0.687802728248815,0.697534301573293,0.684620066531122,0.579262756311867
2024-11-20,0.66235714716675,0.685694928066974,0.691792260393956,0.689532600569503,0.692154724976658,0.701410083366425,0.688876232363693,0.584326154367393
2024-11-27,0.67477784641393,0.697889401634191,0.704732854683392,0.70177900800678,0.704808695787833,0.715371157882872,0.702055702112943,0.600428241706878
2024-12-04,0.668732788959937,0.691796886367729,0.698513164974869,0.695275065501142,0.698337547855462,0.708422607027589,0.695355671154354,0.591848566943177
2024-12-11,0.66669504740163,0.68963113864833,0.696303442968735,0.693144842617915,0.696091088349767,0.706151143424585,0.693202201723226,0.589422784603661
2024-12-18,0.658148275021642,0.680010757535508,0.686953569941483,0.68435934350408,0.686489845653702,0.696608186172392,0.684140674290725,0.58011474670675
2024-12-25,0.652446965979287,0.673978318470769,0.680524856943603,0.6779616814043,0.679927408960052,0.690280814335949,0.677539991603608,0.573079698899609
2025-01-15,0.64864447970491,0.669877228070832,0.676081235094976,0.673041235156827,0.675357439661621,0.6854891806974,0.672725686327012,0.567715421882419
2025-01-22,0.632301664307311,0.651803946709555,0.6564924684984,0.654071191319382,0.655874296931179,0.665819518654063,0.653067256349234,0.547701345468028
2025-01-29,0.636265650701151,0.656431088312089,0.661558465729852,0.658021044881799,0.660214830250133,0.670065105006247,0.657086743014738,0.551953240585933
2025-02-05,0.649079013022267,0.669495030712174,0.675871996643878,0.670732896894035,0.673464795898172,0.683626164955951,0.670165361123864,0.565914222638366
2025-02-12,0.632254397703171,0.653253946934201,0.658604963982808,0.654501880816995,0.656755754933032,0.666535982554025,0.653438897992994,0.547482428383808
2025-02-19,0.646822340778458,0.667838295137818,0.674905750428326,0.668902155467389,0.671304366326096,0.68101919020718,0.667697696685553,0.56307328520756
2025-02-26,0.65159408171738,0.672672796013266,0.680055210743853,0.673777290602495,0.676248114567372,0.686064461964437,0.672519485572303,0.568552879454711
2025-03-05,0.620993918882376,0.640855301746121,0.645949550905661,0.639214935040382,0.641627200972281,0.650301805081663,0.638359702942846,0.529402934661764
2025-03-12,0.625736061747512,0.646205865435296,0.652610799000562,0.644600018841537,0.646861216497335,0.655354903501298,0.643477501375914,0.536442996089206
2025-03-19,0.636904288588614,0.658617916929578,0.666625131791909,0.657939090833346,0.659411134946809,0.667400585424254,0.655985514258028,0.553358082967811
2025-03-26,0.631068434753108,0.652158977773843,0.659551812345886,0.650626678810471,0.652742267483374,0.661262557002704,0.649664031075948,0.54524194462905
2025-04-02,0.628045959675438,0.648896921922281,0.655978388009227,0.647164772509541,0.649397748865352,0.658080435387263,0.646362132299743,0.541421921576883
2025-04-09,0.587463961814001,0.606155791585331,0.610407999226326,0.599729000051345,0.604746989420441,0.613146322328139,0.59708876084773,0.479694852833518
2025-04-16,0.599472839670222,0.619624623413532,0.620991085191184,0.611758610911385,0.611777079006362,0.620936872190166,0.611141443548677,0.508936495107701
2025-04-23,0.601373260969027,0.622043437073715,0.623632854695857,0.614698405955366,0.614135949386505,0.622862474438231,0.613378634245251,0.512521439489323
2025-04-30,0.608785648387061,0.6316988634076,0.63348775147233,0.624095485559857,0.623341559052136,0.630898559977707,0.621631990966874,0.524060688317627
2025-05-07,0.609879424351021,0.633088964928991,0.634756802865451,0.625427718435765,0.624514883834587,0.63199951028529,0.622818013101665,0.525812257229565
2025-05-14,0.651695959182387,0.684579044944839,0.682904227805472,0.671974696122954,0.67190109322335,0.676832086057108,0.665901084034487,0.578044543061009
2025-05-21,0.644522271269928,0.673293218948611,0.672755148180619,0.663871821025455,0.663556905637761,0.670288974574655,0.659889270489644,0.569588102624694
2025-05-28,0.634048897376169,0.660392860681149,0.659740932803575,0.653065095308529,0.652874819773328,0.661249880139445,0.651107363165759,0.557437579140549
2025-06-04,0.638892224306287,0.665727216611277,0.665505941812299,0.657794136393287,0.657549030534874,0.665479265410447,0.655303770367014,0.563111048589831
2025-06-11,0.65404859717455,0.682085967872739,0.681712609911094,0.672898608991206,0.672051336795043,0.678730357135428,0.668546883032878,0.579877735329451
2025-06-18,0.634212068198318,0.660866179562837,0.662407090420915,0.654342369202329,0.654202017670053,0.662726985342295,0.651602981187588,0.56071163859736
2025-06-25,0.633727542226704,0.660367556234747,0.66187807540658,0.653880879577623,0.653760386299112,0.662300442701115,0.651146923936823,0.560097797412906
