"date","sGARCH","gjrGARCH","eGARCH","harRV","linearSV","regimeSwitchingSV","nonlinearSV","buyAndHold"
2024-09-11,0.119645452163139,0.106344498288062,0.0967711620350151,0.118855201270946,0.113174994381455,0.110331310644666,0.107462886812546,0.165585964268253
2024-09-18,0.0754979136326897,0.0714601749495971,0.0681660040108327,0.0760761881460643,0.0731590281164655,0.0737948425010143,0.0704280746738281,0.11460849750102
2024-09-25,0.0773935340898929,0.073258764878686,0.0696823020275305,0.0777773359136883,0.0756322440844723,0.0768355945777465,0.0726961148121231,0.115840014070029
2024-10-02,0.0719141157460576,0.0676004333187098,0.0647247755094289,0.0702472456310633,0.0701933322123282,0.0717881085723359,0.066857190577757,0.102592178018793
2024-10-09,0.0735449706683547,0.0678381335233305,0.064867531681983,0.0699480779578151,0.0708602785691153,0.0752501686161533,0.0699614987748509,0.106607680552065
2024-10-16,0.0808633145929623,0.0753571823755696,0.0731682815380944,0.0774520846078137,0.0787106544231709,0.0846110642530071,0.0789058250047341,0.117958297830861
2024-10-23,0.0792054965072113,0.0741966407344234,0.0730079002903432,0.0765376963534636,0.0774424774632214,0.0845235922197426,0.0788862316421552,0.117659670110738
2024-10-30,0.0743740941601349,0.0697300312911605,0.0686157708562931,0.071780811987765,0.0727740835145063,0.0799664383486399,0.0747544676336306,0.111311175129797
2024-11-06,0.0834688392562509,0.0799155791927886,0.0817401747904378,0.0814231944115395,0.0833106407459929,0.0933555760234789,0.0873609213049355,0.127407962508097
2024-11-13,0.082511899647126,0.0791971077722263,0.0813668811059349,0.0805409673495515,0.0825500377913919,0.0923201508082977,0.0864600352278396,0.126108446972028
2024-11-20,0.0855706660651805,0.082240820944253,0.0850044781342636,0.0832161807444691,0.085530533238117,0.09473179006062,0.0892900300270451,0.129882085874612
2024-11-27,0.0978350613923536,0.0938441238550287,0.0975986153975621,0.0947271491008002,0.097374938331522,0.107645798187231,0.101773634245135,0.147429080631696
2024-12-04,0.0979910902521788,0.0940623961402248,0.0978433759650558,0.0951035087767632,0.097637208224215,0.107878297407272,0.102128771563142,0.148102922846192
