Date,GCPU_baseline,y_IQQH_EUR,y_ICLN,y_TAN,y_stoxx,y_Global_Clean_Index,CPU_EU_step,CPU_EU_spline,GEPU_current,GEPU_ppp,l_t,c_t,itraxx_robustness,rate_10y,Term_Spread,log_VSTOXX,TTF_return,Brent_return,COVID_dummy,Energy_crisis_dummy
2016-03-23,76.39410357410702,0.4666841299788782,-1.2068532998273707,-7.789520232802127,1.1133444731426856,,-0.009404829718575775,-0.08398595844980399,159.28977291016236,160.7291506237977,160.1405740736836,-2.193507686625594,0.7232048000000049,0.930695301153468,1.159219110677278,313.9806643164443,-0.6564484082576705,-4.78219296320912,0,0
2016-03-30,136.8705118922398,1.0107650870260443,3.1507197913048124,0.04427139713159001,1.3134899715117498,,-0.009404829718575775,-0.1159078569683414,159.28977291016236,160.7291506237977,156.65304114228238,-3.4875329314012333,0.12970289999999807,0.930695301153468,1.159219110677278,309.54463781939273,-0.3089385832944824,1.1914152843570225,0,0
2016-04-06,14.95552328316886,-4.018516779007109,-3.2611513564513306,-0.04427139713159001,-3.44284799158574,,-0.009404829718575775,-0.14200144870159168,159.28977291016236,160.7291506237977,159.73653311998314,3.08349197770076,0.10991949999998951,0.930695301153468,1.159219110677278,311.99081646293126,0.957104389153729,-5.531241776427853,0,0
2016-04-13,13.93292340055902,4.540936396215622,3.5814798216295074,3.3945865528878016,3.299524454032987,,-0.14798152439737094,-0.15933502271977687,142.29600124441353,144.8379381031954,166.7706820558076,7.034148935824476,-0.2585658999999936,0.960151858445288,1.2093423346357641,322.55971858283255,-5.735819894980043,2.737691106551976,0,0
2016-04-20,168.9905840331039,0.2081759116402404,-0.2134443719315371,3.3245398121450442,2.34156015298268,,-0.14798152439737094,-0.16458811892636563,142.29600124441353,144.8379381031954,171.01878155342433,4.248099497616721,0.1672396999999961,0.960151858445288,1.2093423346357641,310.5115686498709,-0.6865619785981547,12.525658343248924,0,0
2016-04-27,185.866291050222,-0.6259023717503309,0.32004166350816377,2.5741961700660454,-0.04671320771114651,,-0.14798152439737094,-0.15421962724988575,142.29600124441353,144.8379381031954,171.19945007591923,0.18066852249489784,0.24888740000000098,0.960151858445288,1.2093423346357641,298.9870124685416,4.126704650331403,0.6519231470892173,0,0
2016-05-04,103.5581526910809,-6.820088989106421,-6.262352891887102,-9.825938500094722,-3.7772276609458366,,-0.14798152439737094,-0.1246859050510036,142.29600124441353,144.8379381031954,192.2787731634459,21.07932308752666,-0.020186499999994112,0.960151858445288,1.2093423346357641,305.7969711729695,16.961295468788194,2.475487398068843,0,0
2016-05-11,262.1835130457125,0.8922602283939041,0.4524703029518129,-3.856208693128993,1.6522231215571281,-0.1744620448084433,-0.09784096079496021,-0.07261840946457514,125.81350028030027,122.20841082088944,181.319474994812,-10.959298168633893,-0.41241870000000347,0.972331397375095,1.229513215556913,329.72173941182075,-11.791716482297154,-2.4986973320247685,0,0
2016-05-18,121.3420148954829,-1.5066465757010539,-4.148042787142026,-1.9617751071877798,0.92375752558711,-3.1414855698820965,-0.09784096079496021,-0.00043337535053415525,125.81350028030027,122.20841082088944,178.84205679625404,-2.477418198557956,0.1196628000000004,0.972331397375095,1.229513215556913,317.21824608760164,4.608458153864614,6.73201640994483,0,0
2016-05-25,30.50892670977988,2.0568019189825426,2.325634756065953,4.112393385932656,2.434397330544691,1.5995328771511552,-0.09784096079496021,0.08248139734771137,125.81350028030027,122.20841082088944,179.84040119467235,0.9983443984183111,-0.05875629999999887,0.972331397375095,1.229513215556913,314.83117196397643,0.651168654749501,6.001168891339637,0,0
2016-06-01,7.359549368569877,1.4216020334000046,2.1604673268461605,0.045245096663970585,-0.5966175183210964,1.8187918714801299,-0.09784096079496021,0.1663230573701559,125.81350028030027,122.20841082088944,176.81496035889214,-3.0254408357802163,0.36460710000000063,0.972331397375095,1.229513215556913,304.73944998777847,1.5156398044258612,-0.12269940189688633,0,0
2016-06-08,158.4685428573,0.7471287274073424,2.5542685460864245,0.13565004972337924,0.010316723417780338,2.415610663268808,0.24128875345679407,0.24128875345679407,231.05573344420372,220.1147415136731,178.33912195575382,1.5241615968616884,-0.1323466000000053,0.882978166585566,1.1508872574946571,317.5203939931916,5.679482990133833,-0.1228501383007341,0,0
2016-06-15,60.97408875042601,-6.069332274458872,-8.940686894949689,-9.870503781441808,-5.551827152875166,-7.8946644415390566,0.24128875345679407,0.2972025093499627,231.05573344420372,220.1147415136731,180.66480817218056,2.325686216426732,0.07556780000000174,0.882978166585566,1.1508872574946571,319.1159244693089,2.2970138567524057,3.8582241679542495,0,0
2016-06-22,115.8099905241158,4.012398787782279,4.22910166280277,1.73058218294444,4.9672570600777455,4.2744484026996155,0.24128875345679407,0.3223958488013674,231.05573344420372,220.1147415136731,177.15567619105354,-3.5091319811270125,-0.6925853999999987,0.882978166585566,1.1508872574946571,362.93178608324064,-1.3986241974739855,-6.64195190153718,0,0
2016-06-29,194.9013912395424,1.2215545084586443,1.510765660204516,1.1695954715574164,-5.953566425594836,-0.12362738830047348,0.24128875345679407,0.3048271705650566,231.05573344420372,220.1147415136731,173.34238922150917,-3.8132869695443787,0.4962083000000064,0.882978166585566,1.1508872574946571,358.4560062964521,7.199306124909599,2.0021523851911027,0,0
2016-07-06,144.5824475169947,0.7696476698859422,1.1467960333358729,2.3936073074901643,-2.825898657510617,0.8820363811953058,0.24128875345679407,0.23245487339507828,231.05573344420372,220.1147415136731,150.6297153514587,-22.712673870050452,-0.42212520000001064,0.882978166585566,1.1508872574946571,335.17620093907345,-5.606426281501831,-0.061964269255199156,0,0
2016-07-13,136.4315681722471,3.1269513110811165,2.2548825487545443,1.4091374963894676,6.565662246344317,3.0718654143597313,0.20002598133885482,0.09661359019495229,204.9228587156837,188.7607739232181,152.16989981260934,1.5401844611506306,0.16147240000000807,0.621088196069088,0.9156120055928971,334.13730645164895,-1.8608441811710286,-5.7401515822426585,0,0
2016-07-20,122.0740109782613,2.577945386952485,1.4389052347717257,1.8942752995815937,1.9592506330223358,1.418537385752927,0.20002598133885482,-0.07819392184739027,204.9228587156837,188.7607739232181,156.44405465033645,4.27415483772711,0.5939326999999963,0.621088196069088,0.9156120055928971,313.9477576153039,0.44386587828122437,-2.2796162536131703,0,0
2016-07-27,54.7445566522116,0.6804895860313742,1.20150957395877,0.502146511760726,1.2457838612593974,0.6272953294893746,0.20002598133885482,-0.24863902392656365,204.9228587156837,188.7607739232181,154.11590716808058,-2.328147482255872,0.15586439999999868,0.621088196069088,0.9156120055928971,301.28351814536535,3.4409916870877133,2.541854166132218,0,0
2016-08-03,11.08883369233548,-2.518086201209746,-0.6535964580889786,-0.22794189724621994,-1.8928664301303577,-0.42578826453354424,0.20002598133885482,-0.37117699825161593,204.9228587156837,188.7607739232181,150.85119938441397,-3.2647077836666085,0.0108107000000075,0.621088196069088,0.9156120055928971,302.20528286193405,-1.8716482324830697,-6.864997337109013,0,0
2016-08-10,117.6704705237998,0.6302478242150578,-0.43809992789491936,-3.0115773886756347,3.962133684314928,0.2285715280855527,-0.40525224752564365,-0.40262623896187444,134.74163051003325,135.32588036274123,153.03947050936475,2.1882711249507736,-0.05098290000000816,0.611150867374379,0.909368258678727,313.33789368246465,-5.315260697773372,-5.600406014975867,0,0
2016-08-17,56.56918496649518,-0.8412123540833427,1.091696385983898,0.5160848902152626,-1.0064059455581642,0.5939001667718102,-0.40525224752564365,-0.3314412671222493,134.74163051003325,135.32588036274123,156.23463049002498,3.195159980660236,0.20205620000000124,0.611150867374379,0.909368258678727,295.43997320601403,-6.070216824739916,4.211658263174645,0,0
2016-08-24,51.71223016947624,2.379053197265768,0.7571709346569921,-0.7515407603782442,2.5592244248191065,1.0591988761068372,-0.40525224752564365,-0.2018142850955213,134.74163051003325,135.32588036274123,149.73884086254773,-6.495789627477251,0.02702139999999531,0.611150867374379,0.909368258678727,305.3543529801509,-6.3551545517392505,14.102869743777902,0,0
2016-08-31,131.6891383693248,-0.9323500719001565,-0.9745356259660998,-1.4245274060294744,-0.8558117712798463,-1.2983884794741662,-0.40525224752564365,-0.06361111915508494,134.74163051003325,135.32588036274123,,,-0.006623499999989235,0.611150867374379,0.909368258678727,298.7251412501034,-8.391350664035224,-2.121985175144525,0,0
2016-09-07,206.7707397327158,3.3971006458641373,3.8424994821026903,0.8571492469294562,2.409279251840424,3.9756101055911763,-0.40525224752564365,0.03330240442566512,134.74163051003325,135.32588036274123,149.51487660319728,-0.22396425935045272,-0.023201400000004924,0.611150867374379,0.909368258678727,296.6128370295411,13.009915892436386,0.7958157183657111,0,0
2016-09-14,113.5152996604212,-6.076283770161162,-5.820620879931493,-7.174008486388361,-3.4793454769801,-5.976298793491175,0.04086898210472543,0.04864170449390447,135.50843354811593,137.52613762559957,138.8791241318478,-10.635752471349491,0.1663097999999934,0.732542524614651,1.034178888251015,292.1778904833158,-5.456709631192691,-1.9802627296179764,0,0
2016-09-21,277.665375433089,2.8040113014644374,3.0603655820401254,0.20357323654920378,0.9150390643434037,2.3984528587903675,0.04086898210472543,0.001250902423288229,135.50843354811593,137.52613762559957,138.12818192963462,-0.7509422022131673,-0.21847819999999274,0.732542524614651,1.034178888251015,310.0731724035631,-0.4426448952913553,-2.9143994669080797,0,0
2016-09-28,7.279589495366094,0.0,0.64376634675547,3.888819898179907,-0.10014521892500738,0.34186904517365946,0.04086898210472543,-0.06749221133266925,135.50843354811593,137.52613762559957,143.98351280479204,5.855330875157421,0.11181960000000402,0.732542524614651,1.034178888251015,300.03366570922736,10.479954809969305,0.7420374510854977,0,0
2016-10-05,100.8694576086886,-1.0659528901670656,-0.9672285494825683,1.2150984473337623,0.5993724551577095,-1.629642870889203,0.04086898210472543,-0.11616548870415472,135.50843354811593,137.52613762559957,,,0.018554699999995705,0.732542524614651,1.034178888251015,298.03546415096685,4.660909120186618,-1.0931459969919732,0,0
2016-10-12,22.13631326967988,-0.653529316220558,-3.4050441613612037,-2.692959893729485,-1.7836531848520742,-2.5520060780173104,-0.12061667344848322,-0.10580177686611807,126.4360770997193,121.611165183971,170.11051009599242,26.126997291200382,-0.020010200000001532,0.766417752375933,1.075417752375933,296.75436821446806,14.866805175231201,8.589329045056981,0,0
2016-10-19,145.4982435270718,3.0617744776948674,2.7550005319932236,2.8377676900940507,1.4844160157760022,2.1767970685499627,-0.12061667344848322,-0.03867017124538953,126.4360770997193,121.611165183971,170.6564623164823,0.5459522204898803,-0.04376949999999624,0.766417752375933,1.075417752375933,300.23006544320225,-4.638420664117637,-0.08072654323365569,0,0
2016-10-26,55.59996830744601,-1.5920817044592583,-2.5317884695376325,-4.741614515416526,-0.9837955168650048,-2.1962738514011093,-0.12061667344848322,0.04874373650731498,126.4360770997193,121.611165183971,173.51891177396607,2.8624494574837627,0.2165157000000022,0.766417752375933,1.075417752375933,289.4352712260728,8.398673853445837,4.577638807539008,0,0
2016-11-02,129.3037049918644,-6.634666383192345,-4.795421250904686,-4.23618671736814,-3.683667199319629,-4.433505828366968,-0.12061667344848322,0.11891865362239501,126.4360770997193,121.611165183971,178.17091333745537,4.652001563489307,-0.013962800000001607,0.766417752375933,1.075417752375933,292.7132182061734,2.278863597088465,-5.694288315151441,0,0
2016-11-09,38.06901828439257,-1.8658369790441443,-3.9361299745456657,-6.204392172524731,2.7970242787554334,-4.561692829255293,0.1369059570266689,0.13437885642746156,228.7257194746165,213.8180989889198,183.09801823813362,4.927104900678245,-0.2174923999999976,1.22588777156883,1.5385695897506482,316.35575991959,10.111968921517356,-10.133071690111839,0,0
2016-11-16,139.3549823029348,-1.9326740154376632,-4.351208030093789,-0.9024209694953989,0.5987130371038596,-3.0370927175095375,0.1369059570266689,0.08079772263350585,228.7257194746165,213.8180989889198,181.15620965242348,-1.9418085857101346,0.1621728999999874,1.22588777156883,1.5385695897506482,304.932517182458,-5.648521891529468,-0.8622699215873997,0,0
2016-11-23,119.3596504649728,1.607507690307175,1.5132681984265206,0.1132621759973862,1.5709625694014129,0.8650314939294468,0.1369059570266689,0.004592236534286434,228.7257194746165,213.8180989889198,171.37979277583432,-9.776416876589167,-0.3229153999999994,1.22588777156883,1.5385695897506482,304.9969480375904,-1.5980533643224604,2.6758201295527417,0,0
2016-11-30,51.95858454339514,1.103202566863093,0.6238433587472558,-0.7954597233070793,0.33805649893059453,0.23336771923263555,0.1369059570266689,-0.0379776925787802,228.7257194746165,213.8180989889198,168.4545384920906,-2.925254283743726,-0.13278040000000146,1.22588777156883,1.5385695897506482,300.53261052253123,0.9877320319962024,3.2095321171588864,0,0
2016-12-07,59.00129334311405,-1.1956909796646542,1.6039762058746243,3.860618303652119,1.4143392098922902,1.1548334246374914,0.1369059570266689,0.009347844585722132,228.7257194746165,213.8180989889198,152.16989981260934,-16.284638679481247,0.1526831000000044,1.22588777156883,1.5385695897506482,306.51277306591436,2.265630808666552,2.9846643455301525,0,0
2016-12-14,16.30152037865406,0.39246761539890596,-3.234121079558472,-3.8035953392257404,1.717405040136999,-1.314967892702601,0.026727502202809218,0.18886740114487177,184.98364258927208,185.3912372721263,145.86150226995167,-6.308397542657673,0.302897999999999,1.28320932640245,1.598971231164355,284.1624926121204,-11.404271604066007,7.915998884239572,0,0
2016-12-21,162.152776712848,0.41388919636595745,0.12635173858619453,0.7384367588807006,0.9955093222827394,-1.487001427328316,0.026727502202809218,0.45671986456578106,184.98364258927208,185.3912372721263,161.14359150967735,15.282089239725678,0.10119570000000522,1.28320932640245,1.598971231164355,283.9937743344737,5.238807950695312,2.3799314616113953,0,0
2016-12-28,107.4136321279013,1.3221110981289863,0.7049134047276251,-0.9849384202819778,0.4988015377426436,0.9712500658827672,0.026727502202809218,0.7362090809425823,184.98364258927208,185.3912372721263,175.61322915849038,14.469637648813034,0.1655066000000005,1.28320932640245,1.598971231164355,269.03816949486736,2.9121008127079406,-0.26375297882421656,0,0
2017-01-04,368.8815039024011,2.106270802836363,3.5135252009245166,3.998184369452762,0.26028740944070705,2.9086402925173616,0.026727502202809218,0.950574260461193,184.98364258927208,185.3912372721263,,,-0.1004324999999966,1.28320932640245,1.598971231164355,283.7017862395471,6.287093750502137,3.5943105849916,0,0
2017-01-11,177.4917633006017,0.9928386629865615,1.71153487025959,1.9972000422366687,0.9080492420661557,1.7843941059494384,1.0142886897732264,1.0248782111788195,247.29754147936166,252.5567930262066,174.22190236679188,-1.3913267916985035,0.22521599999998898,1.30738702746158,1.632932482007035,280.1182252931362,0.366855822555312,-0.6939399651490152,0,0
2017-01-18,131.438169377924,0.4818498665813964,0.6042215806717488,0.16934248267310714,-0.4177135118830222,1.377616555438621,1.0142886897732264,0.9444300115670979,247.29754147936166,252.5567930262066,170.6564623164823,-3.565440050309576,-0.07733890000000088,1.30738702746158,1.632932482007035,275.3730773594184,8.433217330208453,-1.7748663358694294,0,0
2017-01-25,270.929541663783,-0.6576170769113876,1.0785251708160137,0.33784927630384765,1.739093181043394,-0.035567536574276915,1.0142886897732264,0.7671449516397182,247.29754147936166,252.5567930262066,157.69147207285403,-12.964990243628279,0.04262180000000626,1.30738702746158,1.632932482007035,269.80402684728915,-4.397518100374631,0.2980072982140314,0,0
2017-02-01,184.0927307491709,-0.6398394984931777,-0.3582218778050317,-2.389180641580868,-0.602690744114831,-0.084289398575077,1.0142886897732264,0.5552609237719437,247.29754147936166,252.5567930262066,160.34198401085374,2.6505119379997097,0.0612334000000061,1.30738702746158,1.632932482007035,275.3393160641928,2.0383128371820547,1.05449131766151,0,0
2017-02-08,61.76833132509012,0.6618183640669573,0.0,-0.05760036106607913,0.11153972434918558,0.3666090932488153,0.3710158203390378,0.3710158203390378,186.28732769294118,188.47482115803516,166.01310267496186,5.671118664108121,-0.2677305000000132,1.43714133420551,1.76574133420551,281.19716818457795,7.186875348005062,2.633403785923516,0,0
2017-02-15,208.1949948243084,4.996196330992619,3.9864299998213726,6.79170570857579,2.159613430058105,3.658832944956192,0.3710158203390378,0.2603085268556093,186.28732769294118,188.47482115803516,165.05798557652756,-0.9551170984343003,-0.06240569999999934,1.43714133420551,1.76574133420551,282.3222424144029,-5.857292830507577,-2.4862908502336634,0,0
2017-02-22,345.1731633473386,1.8444443316125936,0.6872995634035206,0.7506666820604746,0.0,0.974411693374666,0.3710158203390378,0.20368190139364992,186.28732769294118,188.47482115803516,161.93882432872684,-3.1191612478007187,0.2058943000000113,1.43714133420551,1.76574133420551,268.6683551360319,-7.3664524091467065,0.2752547843040354,0,0
2017-03-01,99.94532367365775,-1.239701356092593,-0.6872995634035206,-0.37462367380598494,1.5426557616845749,-1.1040923729197516,0.3710158203390378,0.16533979516449712,186.28732769294118,188.47482115803516,162.3340817603092,0.39525743158236537,-0.13206310000001054,1.43714133420551,1.76574133420551,269.8518249382952,-4.358886032171094,0.6029067317343983,0,0
2017-03-08,116.8889277758114,-1.0449173219522434,-1.2723929438339443,-3.6586022249887495,-1.0348333146599664,-0.7943514640867733,0.10948605937948812,0.10948605937948812,236.02181683318673,246.41324331698056,177.6645831418007,15.330501381491501,0.19605230000000518,1.45313673040938,1.7824845564963372,273.3750435952023,-5.3144081792204645,1.4825800396120137,0,0
2017-03-15,23.06874679883299,-1.0984704554052316,1.0422838011472368,0.6099251060337707,0.5502449387313035,0.078085989349308,0.10948605937948812,0.012093382486091563,236.02181683318673,246.41324331698056,165.63214983329507,-12.032433308505631,-0.03477800000000286,1.45313673040938,1.7824845564963372,270.63888217755436,-5.199480265904066,-4.440281773980592,0,0
2017-03-22,126.1296153056972,-2.8437765949659077,-2.3311404902543797,-3.831469044073721,-0.44176054532272246,-1.935508818212206,0.10948605937948812,-0.10379019812369908,236.02181683318673,246.41324331698056,164.67336971777974,-0.9587801155153386,-0.015206100000000333,1.45313673040938,1.7824845564963372,274.716193395838,-0.9276504370292482,-5.139204518998097,0,0
2017-03-29,104.9594000455785,1.561189452228584,1.1723596478520504,-0.4028687464890268,1.6132996109031517,1.1299347307748064,0.10948605937948812,-0.20334780782175912,236.02181683318673,246.41324331698056,160.1405740736836,-4.532795644096126,0.16102419999999995,1.45313673040938,1.7824845564963372,267.5168818532198,-3.1237750495280103,-2.1360229220876104,0,0
2017-04-05,321.8712883739858,0.4721732903303133,-0.9367778130797033,-0.7525379389500486,1.403748661760229,-0.9893787719205349,0.10948605937948812,-0.2517625719799637,236.02181683318673,246.41324331698056,155.814461804655,-4.326112269028613,0.10746819999999957,1.45313673040938,1.7824845564963372,276.82292334623287,-0.1539646185592769,3.5675602620763858,0,0
2017-04-12,140.9154897701914,-0.10711545314392446,0.3523321747087582,1.6138639647443664,1.0725599855448742,0.42600733866287044,-0.24822769503005312,-0.2166040474892282,176.40003710496936,175.7483549203579,157.2773928062509,1.462931001595905,-0.04222310000000107,1.26257504822609,1.592963937114979,291.8878226693771,4.069872035836353,3.913833496997343,0,0
2017-04-19,68.95883288018688,-0.6883325144659613,-0.9423078038701238,-1.6719885127669087,-0.7792982254589909,-0.9206772249140016,-0.24822769503005312,-0.10552638316184206,176.40003710496936,175.7483549203579,159.53389880545987,2.2565059992089687,-0.07917589999999564,1.26257504822609,1.592963937114979,312.3047510855527,-3.691799751845748,2.477937434493116,0,0
2017-04-26,108.1370023952282,-1.085054908068095,0.8250167243927242,1.9574676684857906,4.512043528047016,0.6571724611134755,-0.24822769503005312,0.04055538289328585,176.40003710496936,175.7483549203579,157.48464676644812,-2.0492520390117477,0.08480360000000076,1.26257504822609,1.592963937114979,318.6439406257251,3.327455630642273,-4.329842211216883,0,0
2017-05-03,178.8432540161874,0.9338576534066778,1.166848825113087,1.1337914047708342,0.41691046796143993,1.297886268948023,-0.24822769503005312,0.1797194367701519,176.40003710496936,175.7483549203579,152.82278570085572,-4.661861065592404,0.4862221000000062,1.26257504822609,1.592963937114979,274.62447469001796,-0.6330313449956826,-4.765596115896242,0,0
2017-05-10,179.7747016117982,0.8395297691273784,0.9237778778242944,2.559979613169805,0.799755635360988,0.4923657079313415,0.25166500236856704,0.27030268189261814,144.09811272073168,141.1083830098967,147.932922708708,-4.889862992147727,0.12314319999998702,1.17237157183444,1.501826117288985,285.63667525934795,1.6363945377757094,-2.3682920460665002,0,0
2017-05-17,124.1258991843363,-3.1631459123421024,-0.8078211069777019,-2.1100314371309548,-2.089447742971551,-0.7842035803601988,0.25166500236856704,0.29318276904913376,144.09811272073168,141.1083830098967,149.06543764441335,1.132514935705359,0.18056950000000427,1.17237157183444,1.501826117288985,264.37249905456525,-4.927414235697691,-1.5065809675242736,0,0
2017-05-24,35.98931418572013,0.15682032485455633,0.5777119642909945,3.5826243555444393,0.4163606056936331,0.5283306149967082,0.25166500236856704,0.2689504591625994,144.09811272073168,141.1083830098967,151.95132049061132,2.8858828461979726,-0.05882689999999968,1.17237157183444,1.501826117288985,278.15360750310464,0.23136257107063685,7.354339490307371,0,0
2017-05-31,42.56420845772954,-0.786457870301116,0.115098549638315,0.21634035238187188,0.38537307359556294,-0.2802141649392631,0.25166500236856704,0.22223897143507396,144.09811272073168,141.1083830098967,159.1273941806429,7.176073690031586,0.07576269999999852,1.17237157183444,1.501826117288985,263.01391088103674,-0.18633346220777725,2.913104611604611,0,0
2017-06-07,272.6850121970553,-0.33893183523703296,-0.5770008116517289,-0.1081116722672526,0.2755512765559409,-0.5627949877774263,0.25166500236856704,0.17768152506861618,144.09811272073168,141.1083830098967,160.54298910365617,1.4155949230132592,0.015993800000003944,1.17237157183444,1.501826117288985,267.7852127903856,-1.6470350272812517,-7.579827211481405,0,0
2017-06-14,179.8383595186845,-0.9780424754125328,-0.6968785803889155,0.0,0.012507035223574547,-0.59178295177853,0.1729283550108744,0.15579277096248467,171.71627059966727,173.16011188512874,158.30939370944986,-2.2335953942063043,0.05623719999999821,1.07211029535976,1.4021102953597602,268.1521403755942,-2.448831832420062,-4.810214180180106,0,0
2017-06-21,95.45702503306929,0.13700688698794483,-0.9168245552711785,2.2460941286338354,0.7765336033094705,-1.052504759236772,0.1729283550108744,0.15167045470282564,171.71627059966727,173.16011188512874,159.33085305042167,1.021459340971802,0.30069240000000264,1.07211029535976,1.4021102953597602,263.52214104468686,-1.519016549397545,-3.4795514555156615,0,0
2017-06-28,40.08425153871153,0.9993507741518526,3.2944102869586267,5.203324767408546,-1.2026528093122657,2.261731490592922,0.1729283550108744,0.1507260593858661,171.71627059966727,173.16011188512874,158.51452198650557,-0.8163310639160954,0.06584329999999738,1.07211029535976,1.4021102953597602,265.1747891288847,0.22423819405266165,-1.8870578832532736,0,0
2017-07-05,175.2901447015705,-0.6347762264007795,-1.3986128831578792,-1.823748660916058,-0.3270854595553985,-0.751299107476644,0.1729283550108744,0.13835200066198683,171.71627059966727,173.16011188512874,159.53389880545987,1.0193768189542993,0.07316289999999981,1.07211029535976,1.4021102953597602,269.8168201247759,2.639135085484501,4.019427625546124,0,0
2017-07-12,244.2867345777068,0.7702783429276883,1.8605245901627043,3.81190191051215,0.9323004880187113,1.794805741183314,0.12593000077902933,0.10052271636757322,164.9591009516385,169.39409745402185,161.74060820832773,2.206709402867858,-0.04323739999999532,1.20647009752845,1.536898668957021,268.79223209170436,-1.183681861268493,2.403603961496392,0,0
2017-07-19,109.6504162213042,2.825864411576773,3.509089113856856,5.551657690624623,-0.7770111780680544,3.6070876840398114,0.12593000077902933,0.03298879824455293,164.9591009516385,169.39409745402185,169.92786164338898,8.187253435061251,0.00815579999999727,1.20647009752845,1.536898668957021,262.0929727252643,-3.2635978212432804,-1.802614816247683,0,0
2017-07-26,195.35036165127,-0.7708630410114603,1.3260177012925478,-0.8415196148512827,-1.512747515630064,0.3730538313359233,0.12593000077902933,-0.060387227747709986,164.9591009516385,169.39409745402185,168.4545384920906,-1.4733231512983878,0.15815929999999412,1.20647009752845,1.536898668957021,258.53928050295656,2.092813353721734,3.3873018563002066,0,0
2017-08-02,139.2141544148647,-2.122696253183176,-1.1037660196691945,0.4683725863785959,-1.052911627601194,0.0069273665643798665,0.12593000077902933,-0.17549729504013092,164.9591009516385,169.39409745402185,165.82280766035325,-2.631730831737343,0.09180580000000305,1.20647009752845,1.536898668957021,256.4726255653102,2.684456068574681,3.536235151650624,0,0
2017-08-09,20.69471861149054,2.1669229024701364,0.663687009915348,2.035225960277165,-0.16794784646601002,0.7865906836959979,-0.288347603351947,-0.3082228490055105,140.6259306511348,140.40616251631815,169.0095815451555,3.1867738848022498,-0.012821999999999889,1.04453174515063,1.373618701672369,262.12642532469783,-2.9080561210811595,3.9351264965257204,0,0
