"input","z","raw_value","median","q05","q95"
"Brent_return",-0.375,-0.338403995731313,0.0652899352383644,-0.149115078144497,0.295508881390386
"Brent_return",-0.25,-0.229238403629408,0.036435388820337,-0.177886458544037,0.256773528308073
"Brent_return",-0.125,-0.120072811527502,0.00813774168882053,-0.199600216407566,0.219846151970398
"Brent_return",0,-0.010907219425597,-0.020006438342214,-0.226969495246247,0.182111743510059
"Brent_return",0.125,0.0982583726763084,-0.0482168402871676,-0.258990086587992,0.150359636749157
"Brent_return",0.25,0.207423964778214,-0.0770204998286649,-0.29605190067585,0.128633049120828
"Brent_return",0.375,0.316589556880119,-0.102023144162088,-0.335807973903515,0.104468218127843
"Brent_return",0.5,0.425755148982025,-0.126512582199572,-0.360111081871583,0.0928417378274409
"Brent_return",0.625,0.53492074108393,-0.146812669555837,-0.390377747429705,0.0814794557146996
"Brent_return",0.75,0.644086333185835,-0.165933303833652,-0.424364061429821,0.0735929512012356
"Brent_return",0.875,0.753251925287741,-0.182527128120548,-0.456659088346117,0.0762544668179437
"Brent_return",1,0.862417517389646,-0.196732865693697,-0.485585604622115,0.0774762174660706
"Brent_return",1.125,0.971583109491551,-0.207967455986462,-0.513263745096394,0.0799890553916641
"Brent_return",1.25,1.08074870159346,-0.219382096220332,-0.538222528427001,0.08052430526122
"Brent_return",1.375,1.18991429369536,-0.230923247180587,-0.562858055344042,0.0919995233046754
"Brent_return",1.5,1.29907988579727,-0.235785469844107,-0.585610483421499,0.10224894646987
"Brent_return",1.625,1.40824547789917,-0.243112803610025,-0.604689198444939,0.108795835165393
"Brent_return",1.75,1.51741107000108,-0.245459330465778,-0.629082762915603,0.122544042370828
"Brent_return",1.875,1.62657666210298,-0.249491736686644,-0.640989687986082,0.138397055012088
"Brent_return",2,1.73574225420489,-0.257289583576169,-0.657212145026821,0.144519397797845
"Brent_return",2.125,1.84490784630679,-0.261082925898972,-0.671928596780671,0.158759952308188
"Brent_return",2.25,1.9540734384087,-0.26285335167768,-0.679904262026699,0.166740598513768
"Brent_return",2.375,2.06323903051061,-0.2658727536921,-0.691034641785175,0.174183385700517
"Brent_return",2.5,2.17240462261251,-0.26818265023789,-0.701464737479891,0.186390717105904
"TTF_return",-2.5,-3.18285011949069,0.0594004628722959,-0.30458042514328,0.452212403078691
"TTF_return",-2.375,-3.02799328066186,0.0581480482693034,-0.299242767469566,0.436903328253496
"TTF_return",-2.25,-2.87313644183302,0.0559217015454357,-0.293940497557303,0.423844905337948
"TTF_return",-2.125,-2.71827960300419,0.0545441082338733,-0.291344060819661,0.409027670338011
"TTF_return",-2,-2.56342276417536,0.0531814156391544,-0.282070837814883,0.399076490046964
"TTF_return",-1.875,-2.40856592534652,0.0506084428065743,-0.274375686702361,0.383602842055074
"TTF_return",-1.75,-2.25370908651769,0.0470805623662351,-0.265950455359633,0.368663197132273
"TTF_return",-1.625,-2.09885224768886,0.0423657057327905,-0.258765668374712,0.355975313660743
"TTF_return",-1.5,-1.94399540886002,0.0396303818826347,-0.252508484504753,0.338436650254238
"TTF_return",-1.375,-1.78913857003119,0.0380604643555991,-0.244318874201434,0.319326277584503
"TTF_return",-1.25,-1.63428173120235,0.0332017314557499,-0.23847193855205,0.306325215507772
"TTF_return",-1.125,-1.47942489237352,0.0273385635101303,-0.228116640796158,0.287778960838658
"TTF_return",-1,-1.32456805354469,0.0228427734784131,-0.217621522488351,0.269253345577425
"TTF_return",-0.875,-1.16971121471585,0.0181302964480779,-0.216496723671089,0.253258436821191
"TTF_return",-0.75,-1.01485437588702,0.00988780166878128,-0.210857797985773,0.227322643493948
"TTF_return",-0.625,-0.859997537058186,0.00311328007868915,-0.20737462759564,0.211493510736203
"TTF_return",-0.5,-0.705140698229352,-0.00102606439661543,-0.199253972939682,0.192254520022554
"TTF_return",-0.375,-0.550283859400518,-0.00385955569359506,-0.195804842620094,0.175941194135563
"TTF_return",-0.25,-0.395427020571685,-0.00905206175135738,-0.194824069496175,0.162887236997349
"TTF_return",-0.125,-0.240570181742851,-0.0164899301744891,-0.192095474359055,0.154951621697219
"TTF_return",0,-0.0857133429140173,-0.0201779294527414,-0.194526020339348,0.14828957349771
"TTF_return",0.125,0.0691434959148164,-0.023811398970961,-0.202264905804478,0.148530413911545
"TTF_return",0.25,0.22400033474365,-0.026853656403055,-0.21319863702569,0.156289026358757
"TTF_return",0.375,0.378857173572484,-0.0275423923431759,-0.224917036419202,0.157582246704511
"TTF_return",0.5,0.533714012401317,-0.0307557676826887,-0.235103784961732,0.157809600187657
"TTF_return",0.625,0.688570851230151,-0.0303802667872499,-0.241723963334796,0.161750733904265
"TTF_return",0.75,0.843427690058985,-0.0341907232398635,-0.249099156349279,0.176080886186267
"TTF_return",0.875,0.998284528887819,-0.0330344716025917,-0.259529054411999,0.188959605202835
"TTF_return",1,1.15314136771665,-0.0338983662521696,-0.271449926900596,0.201797993161345
"TTF_return",1.125,1.30799820654549,-0.0339598551365987,-0.281476445612588,0.220195123293003
"TTF_return",1.25,1.46285504537432,-0.0335723088808295,-0.296787045682927,0.234167688001957
"TTF_return",1.375,1.61771188420315,-0.0332361594761138,-0.309839426614621,0.25526209695244
"TTF_return",1.5,1.77256872303199,-0.0315100676142493,-0.324349344904924,0.276782368531637
"TTF_return",1.625,1.92742556186082,-0.031497193619771,-0.335597615214264,0.29266804652665
"TTF_return",1.75,2.08228240068965,-0.029532827375378,-0.345651599401598,0.313056264031882
"TTF_return",1.875,2.23713923951849,-0.0296739630975002,-0.362666958955104,0.327002084364109
"TTF_return",2,2.39199607834732,-0.0292763847164413,-0.382553074409901,0.338423094745932
"TTF_return",2.125,2.54685291717616,-0.0286681557666072,-0.393523738907602,0.354966093165029
"TTF_return",2.25,2.70170975600499,-0.0271884185632084,-0.403465892641637,0.368275865012762
"TTF_return",2.375,2.85656659483382,-0.0286040394448648,-0.408680098712766,0.376594271533023
"TTF_return",2.5,3.01142343366266,-0.0262646912967305,-0.421644021211732,0.38722063279307
"VSTOXX",-2.5,-2.29181702498411,-0.255841527897562,-0.653570541551077,0.103046438316908
"VSTOXX",-2.375,-2.17526345805501,-0.254499063119905,-0.639051156482898,0.0970022962886765
"VSTOXX",-2.25,-2.05870989112592,-0.25314215411143,-0.621330037893804,0.0854385617331072
"VSTOXX",-2.125,-1.94215632419683,-0.25036983178365,-0.607461506684474,0.0741169958384025
"VSTOXX",-2,-1.82560275726773,-0.249010095359357,-0.590356594738202,0.0646474734593798
"VSTOXX",-1.875,-1.70904919033864,-0.244679170112298,-0.57800540601681,0.0614225435449347
"VSTOXX",-1.75,-1.59249562340955,-0.238950155386197,-0.561309055384502,0.0547262856619037
"VSTOXX",-1.625,-1.47594205648046,-0.232757349517556,-0.547367190836262,0.0427931345402555
"VSTOXX",-1.5,-1.35938848955136,-0.228307784170628,-0.522682382731194,0.032093607888557
"VSTOXX",-1.375,-1.24283492262227,-0.221124773171222,-0.5017153485975,0.0215464197087472
"VSTOXX",-1.25,-1.12628135569318,-0.213544763214503,-0.485698110382957,0.0154941076769205
"VSTOXX",-1.125,-1.00972778876408,-0.203980324544376,-0.462154882177583,0.00798046500237218
"VSTOXX",-1,-0.893174221834991,-0.193606900256809,-0.435560672699012,0.00866732930401828
"VSTOXX",-0.875,-0.776620654905898,-0.180792954195467,-0.414820076093091,0.0107352948360901
"VSTOXX",-0.75,-0.660067087976806,-0.164857972999624,-0.388520136742525,0.0202134704223007
"VSTOXX",-0.625,-0.543513521047713,-0.149091908470183,-0.362654941022038,0.0312788262652587
"VSTOXX",-0.5,-0.42695995411862,-0.130262480421753,-0.339884830876849,0.0505588065443025
"VSTOXX",-0.375,-0.310406387189527,-0.106426949601135,-0.317162537071163,0.0729646137208068
"VSTOXX",-0.25,-0.193852820260434,-0.0836952879192878,-0.283728656633493,0.0975819119972631
"VSTOXX",-0.125,-0.0772992533313415,-0.0592654849100689,-0.253845086889554,0.126484807821413
"VSTOXX",0,0.0392543135977513,-0.0313647958404312,-0.224960880931579,0.168848913575587
"VSTOXX",0.125,0.155807880526844,-0.00359634894639696,-0.189463574181495,0.205646098247935
"VSTOXX",0.25,0.272361447455937,0.0274211658834548,-0.161231269003341,0.241961676134954
"VSTOXX",0.375,0.38891501438503,0.0583236075362656,-0.130897809652107,0.270888733582819
"VSTOXX",0.5,0.505468581314123,0.0885004403030328,-0.103788691098279,0.304313927896269
"VSTOXX",0.625,0.622022148243215,0.117064626863158,-0.082467389107803,0.342845615887911
"VSTOXX",0.75,0.738575715172308,0.142162355656587,-0.061217058126332,0.378748546445987
"VSTOXX",0.875,0.855129282101401,0.163972547767507,-0.0428789818002784,0.417167903527996
"VSTOXX",1,0.971682849030494,0.183652772474403,-0.0294277524676643,0.443764698472377
"VSTOXX",1.125,1.08823641595959,0.202153001577867,-0.0170557895595772,0.468159378432585
"VSTOXX",1.25,1.20478998288868,0.2189171619512,-0.0142297053401162,0.501612090969101
"VSTOXX",1.375,1.32134354981777,0.231820282294543,-0.0140003796472642,0.525470471421991
"VSTOXX",1.5,1.43789711674687,0.244077826101334,-0.0163593990574485,0.549092274467383
"VSTOXX",1.625,1.55445068367596,0.255022920335538,-0.0208430476005171,0.572138940626994
"VSTOXX",1.75,1.67100425060505,0.262981465472033,-0.0217720973458865,0.595929305459394
"VSTOXX",1.875,1.78755781753414,0.271629835969344,-0.0251983745111686,0.614233919140878
"VSTOXX",2,1.90411138446324,0.276000350720936,-0.0245152399470919,0.633590440214538
"VSTOXX",2.125,2.02066495139233,0.283385793298931,-0.0295524253024751,0.658004778369811
"VSTOXX",2.25,2.13721851832142,0.288141648452993,-0.0355025682992069,0.67223560169341
"VSTOXX",2.375,2.25377208525051,0.293984080035905,-0.0380483098507364,0.688527083250448
"VSTOXX",2.5,2.37032565217961,0.29690210500845,-0.0411948304065295,0.699555759097334
"COVID_dummy",-2.5,-0.70537658666829,-0.369080874836873,-0.751897751246546,-0.0505318009730631
"COVID_dummy",-2.375,-0.663782456130056,-0.367010416871021,-0.738600303864012,-0.0600800732211086
"COVID_dummy",-2.25,-0.622188325591822,-0.362027468369143,-0.725285282320423,-0.0638839170958754
"COVID_dummy",-2.125,-0.580594195053589,-0.353391826636798,-0.70664633344419,-0.0704231920069533
"COVID_dummy",-2,-0.539000064515355,-0.347494232959721,-0.692592427449201,-0.0722278475779464
"COVID_dummy",-1.875,-0.497405933977121,-0.343475979986058,-0.676955065528944,-0.0731762519011113
"COVID_dummy",-1.75,-0.455811803438887,-0.334677220873199,-0.65396178648596,-0.0801463193925976
"COVID_dummy",-1.625,-0.414217672900653,-0.326955368153908,-0.636659966313535,-0.0875340317409388
"COVID_dummy",-1.5,-0.37262354236242,-0.3186760694267,-0.617470864609128,-0.0914939692166678
"COVID_dummy",-1.375,-0.331029411824186,-0.307560621300405,-0.594407008379812,-0.0931815486105506
"COVID_dummy",-1.25,-0.289435281285952,-0.294467550515293,-0.56714757951148,-0.0895426506264012
"COVID_dummy",-1.125,-0.247841150747718,-0.283689710769269,-0.53892599214291,-0.0820446751443152
"COVID_dummy",-1,-0.206247020209485,-0.26864469809172,-0.508067949221979,-0.0777127114792528
"COVID_dummy",-0.875,-0.164652889671251,-0.251534809874548,-0.480408482898623,-0.0704483034356281
"COVID_dummy",-0.75,-0.123058759133017,-0.231041950948156,-0.454733753259567,-0.0558775794817574
"COVID_dummy",-0.625,-0.0814646285947833,-0.212321968499318,-0.429910094582146,-0.0358501759292985
"COVID_dummy",-0.5,-0.0398704980565495,-0.185519606396845,-0.39593127359392,-0.00643647147633044
"COVID_dummy",-0.375,0.00172363248168422,-0.156152955888946,-0.354352133400284,0.0297502105243832
"COVID_dummy",-0.25,0.043317763019918,-0.126042770815525,-0.314107228727966,0.0675364265100064
"COVID_dummy",-0.125,0.0849118935581518,-0.0915755058316455,-0.280416214340429,0.114989786207976
"COVID_dummy",0,0.126506024096386,-0.0518018299011563,-0.248192499676093,0.165994102980436
"COVID_dummy",0.125,0.168100154634619,-0.00798854544527355,-0.219269369961104,0.223864129892506
"COVID_dummy",0.25,0.209694285172853,0.0340548765011904,-0.186034934469572,0.279725715351071
"COVID_dummy",0.375,0.251288415711087,0.0797555672738759,-0.15154997604657,0.332671026112462
"COVID_dummy",0.5,0.292882546249321,0.121994048328652,-0.113572368636006,0.377763591941439
"COVID_dummy",0.625,0.334476676787554,0.163765363386079,-0.0725171058439254,0.430482538713521
"COVID_dummy",0.75,0.376070807325788,0.202250725150636,-0.0375890537968023,0.46539163043537
"COVID_dummy",0.875,0.417664937864022,0.234937784707301,-0.00425135035899418,0.503836803636131
"COVID_dummy",1,0.459259068402256,0.262800664425732,0.034727732808786,0.538937278746644
"COVID_dummy",1.125,0.50085319894049,0.289490393019484,0.0640431516080371,0.568500826980187
"COVID_dummy",1.25,0.542447329478723,0.316083700731845,0.0906186624552278,0.584958771156247
"COVID_dummy",1.375,0.584041460016957,0.335829162276115,0.107375649827448,0.608262137982308
"COVID_dummy",1.5,0.625635590555191,0.353965421396738,0.122109690789024,0.631918198644348
"COVID_dummy",1.625,0.667229721093425,0.367969574427898,0.139913749941239,0.649557905871636
"COVID_dummy",1.75,0.708823851631658,0.381191990829318,0.149955648316435,0.669585049019149
"COVID_dummy",1.875,0.750417982169892,0.394505359267072,0.161292133886877,0.688722790100611
"COVID_dummy",2,0.792012112708126,0.4060737452689,0.166758663338707,0.710244067183413
"COVID_dummy",2.125,0.83360624324636,0.415264956303419,0.16764229559537,0.728032527309685
"COVID_dummy",2.25,0.875200373784593,0.423708016619512,0.167517175230533,0.742775508745924
"COVID_dummy",2.375,0.916794504322827,0.430630395343541,0.166423289136756,0.757369017555837
"COVID_dummy",2.5,0.958388634861061,0.437124615845196,0.164300802478161,0.772381214430411
"Energy_crisis_dummy",-2.5,-0.808377709361036,-0.0528177908634489,-0.420032603151123,0.273477459727507
"Energy_crisis_dummy",-2.375,-0.757517056824712,-0.0523906528162821,-0.410689665222099,0.261793952202199
"Energy_crisis_dummy",-2.25,-0.706656404288387,-0.0522457751038639,-0.404588531689776,0.2499698867359
"Energy_crisis_dummy",-2.125,-0.655795751752062,-0.0509130320009746,-0.39683555915092,0.242315390736864
"Energy_crisis_dummy",-2,-0.604935099215737,-0.0521424337963585,-0.382849361572179,0.228230885212973
"Energy_crisis_dummy",-1.875,-0.554074446679412,-0.0523342786969581,-0.361326965684182,0.216570690096685
"Energy_crisis_dummy",-1.75,-0.503213794143087,-0.0540561080249008,-0.344709058792442,0.200416343663854
"Energy_crisis_dummy",-1.625,-0.452353141606762,-0.0534354149117233,-0.32841774745229,0.189211020749436
"Energy_crisis_dummy",-1.5,-0.401492489070437,-0.0511377293399891,-0.315821251092216,0.177556749028391
"Energy_crisis_dummy",-1.375,-0.350631836534112,-0.0481827772912718,-0.294515995765507,0.161220740509933
"Energy_crisis_dummy",-1.25,-0.299771183997787,-0.0456782146803909,-0.267829941255383,0.152473666833328
"Energy_crisis_dummy",-1.125,-0.248910531461462,-0.0430854913405161,-0.251779408213397,0.145614204088035
"Energy_crisis_dummy",-1,-0.198049878925137,-0.0431975894543943,-0.237795843782953,0.13442233064981
"Energy_crisis_dummy",-0.875,-0.147189226388813,-0.0413009195606604,-0.22180562464129,0.133286675137863
"Energy_crisis_dummy",-0.75,-0.0963285738524877,-0.0366172887454582,-0.208538190244866,0.130341277091683
"Energy_crisis_dummy",-0.625,-0.0454679213161627,-0.0328955312762946,-0.199035845520261,0.130868726000853
"Energy_crisis_dummy",-0.5,0.00539273122016218,-0.0312628949621902,-0.196874126070356,0.132675619403604
"Energy_crisis_dummy",-0.375,0.0562533837564871,-0.025078008094191,-0.196635742305963,0.139127337535431
"Energy_crisis_dummy",-0.25,0.107114036292812,-0.0201085345303569,-0.193992475496384,0.153456780785551
"Energy_crisis_dummy",-0.125,0.157974688829137,-0.0141116338015678,-0.184821912103949,0.162411370095006
"Energy_crisis_dummy",0,0.208835341365462,-0.0082412412584038,-0.184951515984338,0.170669300707271
"Energy_crisis_dummy",0.125,0.259695993901787,-0.00353521994814834,-0.187334041848529,0.181230183217671
"Energy_crisis_dummy",0.25,0.310556646438112,0.00210579462696188,-0.185598378859983,0.192295479558925
"Energy_crisis_dummy",0.375,0.361417298974437,0.00748470599848267,-0.18417671368405,0.196217913760541
"Energy_crisis_dummy",0.5,0.412277951510762,0.0131879814171004,-0.179275985195841,0.204538289631729
"Energy_crisis_dummy",0.625,0.463138604047086,0.01747710744924,-0.175609362901728,0.207407804211424
"Energy_crisis_dummy",0.75,0.513999256583411,0.0221989279933295,-0.164797332210164,0.213698539633467
"Energy_crisis_dummy",0.875,0.564859909119736,0.0266551058757574,-0.163591324738294,0.222120748584632
"Energy_crisis_dummy",1,0.615720561656061,0.032256566571241,-0.160295340923498,0.227264869527938
"Energy_crisis_dummy",1.125,0.666581214192386,0.0366497937626052,-0.158244722009923,0.239785741768178
"Energy_crisis_dummy",1.25,0.717441866728711,0.0416232169875745,-0.154529622372777,0.255381986647011
"Energy_crisis_dummy",1.375,0.768302519265036,0.0492809238458554,-0.159133472318292,0.266311101739558
"Energy_crisis_dummy",1.5,0.819163171801361,0.0539946358457554,-0.165792626633038,0.285792260208091
"Energy_crisis_dummy",1.625,0.870023824337686,0.0593987446272405,-0.17458389145745,0.310404780894592
"Energy_crisis_dummy",1.75,0.920884476874011,0.0626951346772942,-0.184074495348214,0.327018425007147
"Energy_crisis_dummy",1.875,0.971745129410336,0.0668189153600031,-0.190994769194191,0.345722494120168
"Energy_crisis_dummy",2,1.02260578194666,0.0732006864724447,-0.201755719786535,0.362214633821554
"Energy_crisis_dummy",2.125,1.07346643448299,0.0781356385723534,-0.208897016714536,0.379887128617513
"Energy_crisis_dummy",2.25,1.12432708701931,0.0831502601718926,-0.215104822286464,0.394190979150503
"Energy_crisis_dummy",2.375,1.17518773955564,0.0842962327568873,-0.221106036018458,0.408416568380449
"Energy_crisis_dummy",2.5,1.22604839209196,0.08612496126589,-0.231318542014036,0.424482830181992
