"time","y","x","h_true","g_true"
31,0.57931146719411,-0.207125551548059,-0.0172097209474601,-0.140979380918875
32,0.352200123138158,-0.520165514096105,-0.0712532341615575,-0.133671032998183
33,-1.43897577400678,-0.442436611689973,-0.0973603576177865,-0.323065448773726
34,1.02390801491438,-0.490136329202212,-0.0745389306999412,-0.494139138616399
35,-0.302613568192776,-0.870030258045492,-0.0689690869116111,-0.305985011495826
36,-0.402140114374864,-0.893827196552363,-0.512396326881732,-0.542218526342215
37,-0.803050148731364,-0.705780457705772,-1.00272085304984,-0.566979724345851
38,0.115938443397705,-0.226106909602564,-1.87510581049885,-0.542065746825324
39,-0.360607148817796,0.364725987992724,-2.31686506051564,-0.14572040222262
40,-0.0719143339968059,0.17202350049353,-1.68374425247083,0.177759585646739
41,0.941280102682527,0.0153515405651752,-1.25156876441835,0.100477466093883
42,-0.150253328456474,0.051138095451863,-1.11236242240545,0.00997810943341579
43,-0.0826676204483987,0.486693940784686,-1.05630088283246,0.0106872770925343
44,0.132989168765547,0.745602276239151,-0.659231573102097,0.291608936873705
45,1.05330543906598,1.14409164550211,-0.283340713718064,0.440969368738357
46,-0.293961929980085,1.12898166201514,-0.0184276732727057,0.591717447139215
47,-0.741813649142055,0.847236750697565,0.330738790599064,0.543490914307074
48,-1.00329465728523,0.98231403721835,0.60078595763444,0.375872949458833
49,0.694269441908467,0.0667419074170662,1.09861228762515,0.390165477253642
50,-0.995220301882518,-1.01938257588427,1.01755645205933,0.0433500394245136
51,0.440997193387024,-1.4473483039338,0.558738976548481,-0.702943113797902
52,-3.38285670574598,-0.982378380901772,-0.0969731037653767,-0.645053476969112
53,-0.851966094758652,-0.551342635812102,-0.530605934410217,-1.0481113967241
54,-0.466520292326327,-0.65442352389854,-0.809271980546703,-0.468285316039598
55,0.476244114102082,-0.352886365884387,-1.61057179476327,-0.465634323671354
56,-0.325659263797422,-0.197243862998055,-1.59602703098731,-0.224645036644212
57,-0.343741927954803,-1.44897091980761,-1.34376378033838,-0.176227687792123
58,0.00317047805258606,-1.15934208776957,-1.86643245184206,-0.696743787154462
59,-0.563658841685769,-1.8139449632414,-2.30550955839687,-0.595751117007678
60,0.407533912015021,-2.20252390978127,-2.94425576268415,-0.715428895592074
61,-0.157541419063792,-2.66441838959771,-3.03049042077529,-0.524555529265288
62,0.148300310495329,-2.61214972958686,-3.28525853783483,-0.322157312018267
63,0.4836446698713,-2.31053818412005,-3.29159593790615,-0.328284198891104
64,0.068240377354259,-1.62908662752058,-3.43617836867258,-0.480117687795121
65,0.178854465193291,-1.13602881000459,-3.86152804595282,-0.648896040908796
66,0.032968640126197,-1.11833647416986,-4.4104061360482,-0.589529192611908
67,0.0270564213222638,-0.645546921916742,-4.8334154029784,-0.584593378249263
68,-0.142460701247399,-1.01535030690554,-4.75462887102018,-0.391063005938894
69,0.00163535773520759,-0.545884613464828,-5.02162386505799,-0.573651568743463
70,-0.0172731879005318,-0.265203749584839,-4.72162213842007,-0.337463324041828
71,0.104419285284681,-0.266776311771963,-4.7932164431807,-0.172959813125353
72,0.0655368877205806,-0.073186014698076,-4.40401532044323,-0.171355053492652
73,0.13460715547451,-0.23290489345828,-3.58064531612741,-0.047528454431779
74,-0.0353078671140017,-0.204075613819361,-3.37130876750668,-0.150023220630369
75,-0.131405200191017,-0.88336657716018,-3.33205701200443,-0.137026507767858
76,0.301456411924283,-0.936840762041704,-3.41064441132687,-0.522082471684645
77,-0.156029090010899,-0.883690239966222,-3.75556986611795,-0.52369901529417
78,-0.0651643002237148,-0.864031199262366,-4.33522710659399,-0.525909526579719
79,-0.137821449223931,-0.241507658024132,-4.31540022071367,-0.504077872331122
80,-0.115201624435245,-0.340991219343615,-4.39611180779338,-0.176131638171002
81,0.0182201563139961,0.331987423411628,-4.29745264910354,-0.234654156798542
82,0.145287109822453,0.58679530551556,-4.06504441429433,0.211849673033885
83,-0.417631448966932,-0.0524856543116948,-3.20098349254699,0.359901918694269
84,0.168666361057993,-0.328080860871316,-3.22168484469541,-0.0967447314801348
85,0.485622547019842,-0.301158937767552,-3.27898231194919,-0.20944744982854
86,0.129526325820624,0.267771536787631,-3.22478446812602,-0.192807669268147
87,-0.100535150426383,-0.345274702699874,-2.81419761314725,0.171978981315976
88,-0.455474664359763,-0.441334226287693,-2.86693423529469,-0.235076139857582
89,0.295963792160086,-0.351475013120059,-2.76615351590038,-0.345966248530389
90,-0.53431928568851,0.136237946219867,-2.90604168083145,-0.223783963659105
91,0.0335627391194358,-0.324033766990454,-2.86930614545073,0.00813308572518809
92,0.152687354586655,0.400221136587254,-2.98340970799871,-0.206955440595651
93,0.33508932935444,-0.625341243066076,-2.57092133473125,0.2532543084957
94,0.1156206185828,0.612827824877036,-2.83599635767076,-0.380493083366568
95,-0.304662216251347,0.343964718652996,-1.88720303916942,0.373868941923139
96,0.564930705237547,-0.813802325303511,-1.35217390850783,0.173495109469504
97,-0.139367649548627,-0.759044833081819,-2.02778966465655,-0.472487359267465
98,0.218883130205613,-0.582681999584511,-2.345018040691,-0.468253861953227
99,-0.367365822965835,-0.522267992571036,-2.64093196235109,-0.357672481128061
100,-0.286104951457593,0.167592363791755,-2.66577804156099,-0.37935546614067
101,-0.161753469416071,-0.147457016832289,-2.13309042055727,0.0655100627160423
102,0.689847557814404,-0.608399608482178,-1.65444099590335,-0.11976311587296
103,0.704569989508688,-1.36062493786519,-2.04125637178501,-0.371510730042388
104,0.468864138064291,-1.05099655471644,-2.6318875443753,-0.635696862216507
105,0.0663994716464556,-0.348530373965548,-2.96607403982346,-0.564147123512879
106,-0.226501505323744,-1.25477708900812,-3.07544328123021,-0.221985992190397
107,0.240452769744638,-0.649716455692498,-3.37837433864686,-0.651787296290398
108,-0.0283001213512154,-0.207848892630019,-2.82164669922893,-0.393224426648295
109,-0.216817955735008,0.92869524914908,-2.35149590686784,-0.138376138482125
110,0.385853985665487,1.09246049290845,-1.66787606826149,0.488022808986297
111,-1.27328980510649,1.26198074954559,-0.994596626757631,0.577045411434181
112,-0.851557248203434,1.10127955414815,0.0476931923919278,0.428257772361805
113,0.600625071865332,1.38062843067641,0.673873834100681,0.451927983006169
114,-0.344088528704172,1.96624914793568,1.39053073992065,0.638282133190715
115,0.918652265939863,1.12298431128909,2.15423062086482,0.548221163991557
116,-2.5840638632292,1.48429664447577,2.86661316652888,0.585907818661019
117,4.39622901795649,1.39118387026489,3.09586887678117,0.259960222961913
118,5.53601394130312,1.14586732135686,3.47952532771542,0.639543450420413
119,7.11651671024453,0.550084377285846,4.0200732159892,0.592194202074394
120,6.69873380396913,0.577530337543936,4.0561658567741,0.339793454503893
121,-2.95358778570348,-0.0903449529950492,3.77094164848928,0.354871716697894
122,-2.11355553440273,0.0123396583795657,2.94281994620689,-0.501682533324782
123,-3.94402543699133,1.10511206077625,2.98909153118452,-0.309012755762333
124,2.79391194282348,1.19209678843729,2.86908269043292,-0.0108193802181868
125,1.54394208802944,0.373424131314756,3.54177462181431,0.603945041702904
126,13.3633110457874,0.522472494646132,3.0353256694904,0.237123716099819
127,12.968098054005,0.0427755535707458,3.32371411514553,0.32436579185574
128,0.134167758648355,0.0807091878420662,3.21548246627122,0.0277956315110351
129,0.582333236642267,0.339854614445285,3.25045031624028,0.0524040357519467
130,-5.81420199078858,-0.19247033436925,3.57240230038513,0.216677516709445
131,6.35635419308466,0.535569290979199,2.32765695962076,-0.996465025408332
132,-4.58249719994068,0.767994792951821,2.88101322021919,0.331714954970634
133,0.811819570488538,0.699010234623204,2.57417030418873,-0.235823297647684
134,1.44871783579006,0.03378863594548,2.39549623803675,0.418249232372641
135,-1.53900577009677,-0.0444415699332026,2.44168641713802,0.0219584345866176
136,-4.24487415702457,-0.567927427335019,2.4788648076742,-0.259728378010014
137,-1.98777634774958,-0.971592919938583,1.37559117411579,-0.986357017070343
138,1.34716499296654,-0.796357753708485,0.740369868243324,-0.834926795321942
139,0.566105214224734,-0.884739455321545,0.501406412040894,-0.464628944571381
140,0.487536981939043,-0.438841364931701,0.223469094054141,-0.502937474425343
141,-2.3245775192125,-1.04025913013617,0.129102993169272,-0.276179086558306
142,-1.17086377912584,-1.10000437840281,-0.366017654497371,-0.909334621769361
143,0.0932014425408511,-0.880481025681243,-0.853666742119693,-0.754915641820502
144,-0.839365116253155,-1.18025651888659,-1.11533781505737,-0.501179429257887
145,0.401171496191238,-1.67360955046754,-1.83482652643709,-0.726962170096892
146,0.0543171595657327,-1.58750525290783,-1.99030425705289,-0.646567593474021
147,0.204824955389889,-1.43878329220882,-2.80463187842023,-0.649909265942169
148,0.502214222218966,-1.66299613810307,-3.17636980111165,-0.644344302434212
149,0.0926786450268408,-0.898758632696928,-3.02576231844087,-0.647239194895379
150,-0.44616828248411,-1.22964166192749,-3.98193814459173,-0.508660528990453
151,0.0241159478467955,-1.08285910306457,-4.2291801909296,-0.679465073731053
152,0.11372791806926,-0.966298015744044,-4.24260911060078,-0.574146154824395
153,-0.0261735943818576,-0.924062111562218,-4.25277132504406,-0.534811768244161
154,-0.0828955853561302,-0.873862386936078,-4.14283413990151,-0.52266241207091
155,-0.253973984032811,-0.418537515269522,-4.21016624012492,-0.51086330736805
156,7.11248209083259e-05,-0.48142552446179,-3.70789999446241,-0.30227211284528
157,-0.194117760443675,-1.15916172902427,-3.46514857105983,-0.300978040270618
158,0.0858391157620456,-0.686574274435925,-4.03538505943283,-0.624821884837995
159,-0.0503921768242868,-0.474145578563867,-3.96754105184019,-0.412029393835856
160,-0.16490760346779,-0.504924023131353,-3.78426497214778,-0.304334818744339
161,0.116176895655906,0.273883956374327,-3.70635885287447,-0.339167755362677
162,0.146475457825966,-0.510956929456924,-3.28236095244037,0.175807228713353
163,0.218606743615912,-0.377581283531515,-3.20221375433614,-0.317857915809091
164,0.249748731609207,-0.723738511486844,-3.32332986645945,-0.239637586615924
165,0.26794215387467,-0.534600395029233,-3.4418463240355,-0.430423949702214
166,-0.151874899925391,-0.713152812595252,-3.29555049199032,-0.33117320022191
167,-0.169595039369619,-0.75375647277328,-3.35811838531973,-0.448025210151021
168,-0.044315623918994,-1.56890083101864,-3.27369803793685,-0.470287889711028
169,-0.17372466829281,-1.08760894650617,-3.7125990898734,-0.656646175894322
170,0.124555127389994,-0.93416054307633,-4.23227181960569,-0.601645760193376
171,-0.0591903039913038,-1.90605327084753,-4.37424474099893,-0.522665201295563
172,0.189642503013238,-1.99983772963675,-4.79236730082928,-0.622690317662826
173,0.195563629422238,-2.28376669092848,-5.13805968352609,-0.591087213048836
174,-0.0220531286138943,-1.99129826237825,-5.63549228758106,-0.491674527271399
175,-0.183364887395788,-1.39943187920261,-5.88264172280485,-0.596682670574122
176,0.0521292028744118,-1.0510809277565,-6.60622798861804,-0.667984189019438
177,-5.42594356236436e-05,-1.06689385527201,-6.94021902631836,-0.56417436211181
178,0.000351512444190268,-0.835840692093459,-7.28008697570926,-0.569216349693648
179,0.0116828349252706,-0.930905186128566,-7.18543007883842,-0.482209327256557
180,-0.0331861655845268,-0.958260141931055,-7.36361692880287,-0.521404496229124
181,0.0242665805071866,-0.995988895804095,-7.53643709902092,-0.536803040438272
182,-0.0145245451310929,-1.13624183726487,-7.22807956373376,-0.545543058181554
183,0.0279447109947385,-0.45171912002713,-7.50743151470027,-0.59176618354664
184,-0.034250316813869,-0.405171998715946,-7.33061569666598,-0.283733363714512
185,-0.00675809262156923,-0.264183396665645,-7.12463748724156,-0.261352492855114
186,0.00579011811146615,-0.191174334136238,-6.58398697135201,-0.170742417945297
187,0.0237502012895557,-0.854533225349641,-6.29246563071914,-0.123507777628788
188,0.0161451480654876,-0.769573094412259,-6.32255740569788,-0.490271943055603
189,0.0194061225003834,-0.281169729423723,-6.65749466398724,-0.452288651831608
190,0.00443960756521481,-0.6464546540686,-6.25185464891434,-0.180361762143971
191,-0.000619476944086947,-0.931795932237362,-6.05135380141989,-0.391534140242641
192,0.102557494498139,-1.28382784606497,-5.88768200564701,-0.521842927505062
193,-0.0815991691197468,-1.00489472363195,-5.9719394522567,-0.623419121445999
194,0.0258718219386658,-0.463417412768008,-6.0804007849361,-0.560908466369329
195,0.024787871632382,0.175364555226945,-5.70032498916289,-0.290554998423887
196,0.117107607285122,0.207615330755459,-5.33141989804595,0.113403623594939
197,0.0777151482462473,0.175624767380395,-4.62591420640671,0.133982568911963
198,0.325956543905101,0.0508932341180319,-4.77296625535552,0.113570163585777
199,0.118290902760786,0.40468212853866,-4.62851016546893,0.0330663235640765
200,0.128311681690086,-0.10206487162219,-4.22501073689813,0.255922279630757
201,-0.270188435317711,0.413672640062166,-3.72582266894877,-0.0662270428443894
202,0.011605580589944,0.345205328504575,-3.11915524148989,0.220755411130833
203,-0.130920540479541,-0.27236339275474,-2.77042333526288,0.219953434826228
204,0.0261590074308087,-0.286820131972295,-3.16359694278665,-0.194493579286397
205,-0.335494769446106,-0.202753412575587,-2.9759515490741,-0.183887402053592
206,-0.266717931818476,-1.20859613092491,-3.41085030925315,-0.181212831679326
207,-0.115703569994054,-0.620910976144453,-3.79728557100556,-0.647835356139086
208,-0.0317724425534169,-0.522590450677596,-4.68668217528767,-0.39551015857863
209,-0.229669984932316,-0.718850601592335,-4.80289130083819,-0.329198098514559
210,0.00148135237450338,0.215278886073308,-5.35481105775542,-0.462488570729511
211,-0.216891963205389,0.0339095041498557,-5.07517326197933,0.138852925321979
212,0.0212199177305504,-0.101893358137239,-4.52813715154975,-0.0104968405650143
213,0.104276217160522,0.0702558408405414,-4.2834300397236,-0.0661161382781652
214,-0.0687333319870478,-0.0267357851277873,-4.39424419689041,0.0456287385658637
215,-0.0748493411832395,0.386119674656809,-4.17845129741461,-0.0276861898686402
216,-0.272616653506383,0.473200622561226,-3.52114239166511,0.233560397814531
217,0.273627772352321,0.947307421318289,-3.08570720431549,0.255336899338606
218,-0.114832501740095,0.299132407873532,-2.14779233171918,0.527700114873372
219,0.00667653408509734,0.170274024238282,-1.70047811646987,0.174324439272073
220,0.270052169008858,0.638934545168035,-1.20104452527057,0.110144070937381
221,-0.389724273821753,0.0886961189710376,-1.19484676498879,0.387621328741943
222,0.183197586527309,-0.265204767931966,-1.63597772157462,-0.00088172603466781
223,-0.193308830749967,-0.548808821937588,-1.67238544404007,-0.170369473724313
224,-0.0315732546046579,-0.283113635056084,-2.21281393379861,-0.368082702008951
225,0.499371860582129,-0.931813966419355,-2.11472186046227,-0.186311330215368
226,0.364591790781629,-1.32279481409766,-2.53937462475513,-0.521756996931804
227,0.0289404554298363,-1.55154433750263,-2.8464509954144,-0.630113198103206
228,-0.118563437073697,-2.17884977610121,-3.50213705474965,-0.649879546015676
229,-0.112246121735186,-2.51505833552009,-3.48869791514663,-0.551279542460963
230,0.00238395587402785,-2.26335806900419,-3.54739634431436,-0.397958476689857
231,0.129191980035788,-2.9542443480313,-3.77742705228096,-0.500248347270501
232,0.208141866079402,-2.46863788634965,-3.43346181553436,-0.121065268270463
233,0.133844549944649,-2.47694657977274,-3.75061815948154,-0.405144534238251
234,-0.0394371879229075,-1.09490034754575,-3.88900767317712,-0.400907379360977
235,-0.0513753534193247,-0.740446436480329,-3.84501900502905,-0.583689267516875
236,0.123221549073423,-0.529927740251918,-4.34097814816069,-0.446207693435275
237,0.336505754762409,-0.531523976820861,-4.0377026018193,-0.328556145881294
238,0.191117626536064,-0.797678773089555,-4.07230100716624,-0.329450973553246
239,-0.131433224992122,-0.191709447703979,-4.05741144396264,-0.46522901450941
240,-0.103333502233687,0.111570807887223,-3.54804258542192,-0.143564230764595
241,0.233495521233065,0.400054446134391,-3.44308494733628,0.0568706359095226
242,-0.334379106670471,-0.189881893895217,-2.26565425535927,0.253154518462362
243,-0.00258654501447575,0.0917532014036409,-2.55419854711738,-0.172839759427482
244,-0.227941922544658,0.442676966443402,-2.38985462179455,0.059167953584446
245,0.272839276195667,0.663296834798774,-1.97857452914342,0.244242663416468
246,0.197478550765164,0.825996742946276,-1.31962019159169,0.400216692926528
247,-1.14825163841168,0.0223401973356452,-0.96745476582495,0.477895446676976
248,0.516911429872148,-0.395593445472028,-0.595993817492908,-0.15771782534158
249,0.227690910240866,-0.240652490242042,-0.815788449276982,-0.250481314945886
250,-0.697130301951744,-0.190621770680901,-0.682711994568146,-0.154918636815998
251,-0.31186033254212,-0.63263902823407,-0.525781253035749,-0.227724681210061
252,0.447528246258814,-0.909331959308672,-0.587757228146091,-0.431107872249795
253,0.749421288628599,-0.678734520123667,-0.944640497724629,-0.51291081167069
254,0.568947043865887,0.0116662184838277,-1.20387941369386,-0.408075536808077
255,0.18235466809602,-0.474923048833383,-1.22157804240772,0.00758287000616262
256,0.0884384576197963,-0.359258845790539,-1.56393331089078,-0.29722550891317
257,-0.368817931591093,-0.924343761823155,-1.60280931240113,-0.228527320264299
258,0.11108155869007,-0.920262464333544,-2.30886852721144,-0.574169358617557
259,0.412783122782124,-1.17250908794646,-2.53938244964114,-0.517244389229547
260,0.0335088562401966,-1.44890084433882,-2.65427726617749,-0.599122305142357
261,-0.313839141020472,-1.45376182391348,-2.89370785603364,-0.645176961060757
262,0.216032080684913,-1.35887182068605,-3.19396853306838,-0.692629400603108
263,0.189331609758775,-1.20509742298149,-3.70234092664575,-0.635458148938261
264,-0.219596945929451,-0.389182644601211,-3.66049626272766,-0.607018138881563
265,-0.085907401878663,-1.35589079795972,-3.94673222270291,-0.279570542607904
266,0.0342494975549561,-0.745383301409901,-3.88425821155207,-0.647933864549503
267,0.145142493274702,-0.295579377243791,-4.30225613306501,-0.44086478856836
268,-0.0593169185788609,-0.300685865282227,-4.41344017352863,-0.189341197944091
269,-0.470056504190235,-0.120939231201545,-3.88717729005353,-0.201411527788085
270,0.00195503824687405,-0.00736684699882727,-3.90569025895142,-0.148927485906849
271,-0.0815498608839899,-0.121509342624895,-3.48628200258908,-0.00478840723747311
272,-0.344647395382764,-0.501400855912044,-3.42979962145053,-0.0910193423222769
273,-0.116378302889998,-1.11848967865534,-3.46554748801811,-0.36412249173933
274,0.193453185873439,-1.0374671084005,-3.74971424075083,-0.60209365239959
275,0.385126922925745,-0.774105015426822,-4.28585342597534,-0.559727519769882
276,0.0780645463926837,-1.22640145029553,-4.59482041454377,-0.454399659605043
277,-0.0348045088828154,-0.651563869262631,-4.71233033799418,-0.611831955184043
278,-0.0315043650694008,-0.671432151948934,-4.4500600782285,-0.399400589838676
279,-0.0689650851251034,-0.7478776207942,-4.44212471276861,-0.409095790761298
280,-0.0744408964747759,-0.266971589098493,-4.77711334269644,-0.452399560843702
281,-0.0208477403088764,0.0163001413690904,-4.3533365901706,-0.182643624894841
282,0.0676231656901777,-0.400536177193781,-3.93004707590674,0.00746746167334456
283,-0.0357104307545764,0.308349484790139,-3.95666315506486,-0.253442889835134
284,-0.298824192198564,-0.19072402936367,-3.23908821626288,0.19190958277344
285,0.173455637536304,-0.182248554203596,-3.4251275629675,-0.168044028284008
286,0.330116159498313,0.235872310955797,-2.91775149779188,-0.117806874150254
287,0.662294073457358,-0.0785501751891611,-2.30775515362696,0.15189930062532
288,0.092692137906258,-0.253444471837888,-2.26935782366,-0.0510051247161143
289,-0.654325063245537,-0.429193733931262,-2.41908320192677,-0.162980919763041
290,-0.0147027580890928,0.012346430259018,-2.47619490748685,-0.368638328687628
291,0.0171160282092508,0.252633748585602,-2.40140502819543,0.00581956207105722
292,0.249401104265168,0.362738281495854,-1.93955483464215,0.162470730467485
293,0.049088191190461,-0.0243100676250368,-1.70069164931551,0.230643177907206
294,0.201479944147434,-0.224775480770164,-1.39914049041418,-0.0157999876044673
295,0.57971373426941,-0.432729263425233,-1.88148321196553,-0.144876872717294
296,0.199716883136935,-0.756288721618009,-2.46650141485057,-0.27257753491516
297,0.124137499919988,-0.51802546399896,-3.1990268526601,-0.446047315099326
298,0.0535641547764821,-0.198786476148022,-3.43922962732391,-0.321857659583579
299,-0.0149984876012034,0.379086581141623,-3.20284866022264,-0.128361902912124
300,-0.223666799641162,-0.167698950406937,-3.08787042571637,0.23829706261237
301,-0.63236449612847,-0.596822283892104,-3.08580186044582,-0.142044135380998
302,-0.0152529516091162,-0.28347701697821,-3.38912456224251,-0.460165688466185
303,-0.00461324063347593,-0.640623632034059,-3.33396806922584,-0.184090068043269
304,0.234863803432656,-0.493616517544048,-3.52318794048151,-0.389194085671045
305,0.139233667450596,-0.502727959228218,-3.73186442574868,-0.307978954254803
306,0.0287764375956742,-1.5111456351701,-3.65678174174508,-0.313181544779349
307,0.0809524958026563,-1.55769191579404,-4.01908645469863,-0.648843926227942
308,0.0870921427972343,-2.10027079008129,-4.67740645724265,-0.649944189982678
309,0.0536736584824002,-1.55767999575958,-4.93696341497455,-0.560997207994891
310,0.0724718051568113,-1.1314814713432,-5.38285541592889,-0.64994408840614
311,0.143981227172899,-1.64922097426371,-5.7951645761142,-0.58827813261353
312,-0.00977910786377687,-1.70186940361897,-5.83240273699097,-0.648002136058607
313,0.0275270126990446,-1.44636938252058,-5.8649051702279,-0.645891306227763
314,-0.140628585491434,-1.45644474409856,-6.22009263710182,-0.644974817421949
315,-0.0709422378023286,-0.803828270301354,-6.04599194538834,-0.666849124312403
316,-0.00941045871262596,-1.01047908971952,-6.0942546063948,-0.478653041737489
317,0.0362482549476872,-1.02930367249191,-6.66461690574571,-0.552017830484268
318,0.00381584745202148,-0.662839173813703,-6.7542672359476,-0.557011194255107
319,-0.020719555898771,-0.999538752948261,-6.62078750894496,-0.399982247001483
320,-0.0289134708608084,-0.164611161513102,-6.29760002029195,-0.549902026983891
321,0.00686743390370634,-0.211940254196709,-5.74430579640173,-0.110851715384622
322,-0.0613795837938878,0.193405814840297,-5.60868318813318,-0.136732137658838
323,-0.215806194623826,0.00348052116845876,-4.75304002624293,0.115724568979781
324,-0.0183835465143391,0.0396726890942326,-4.75127753307875,-0.0301085950017453
325,0.0248633613954184,-0.208108757333602,-4.46976665980013,0.0230229519458367
326,0.0714957210420923,0.898620639268963,-4.34550803748813,-0.134296392323814
327,-0.385779736873776,1.60872525748821,-3.20103824554422,0.508604681212058
328,-0.177273083984341,2.0105256049091,-2.10253107671573,0.591665549287744
329,0.151912462990785,1.75268662000676,-1.15730360465727,0.561572549181696
330,0.169961508955325,1.87498941533939,-0.167227375646892,0.639277285961294
331,1.46291782159068,1.33326950940271,0.851936992632521,0.620157818810889
332,-1.64862093338429,1.18173687397018,1.28221432965848,0.631749875638163
333,-1.25620010300933,1.83317841130725,1.50896355655628,0.354129913290863
334,-6.15114538596817,1.26688755354447,1.55827003623633,0.439323636598589
335,-2.90606289382767,1.08991991906851,1.23952089258915,-0.302458660744675
336,-1.00550739563642,1.81992677870315,1.54665435992898,0.140373984901788
337,0.967324433060045,2.07503340720088,2.04808179034409,0.479106560917634
338,1.48505662988578,1.53968705540387,2.054413631365,0.569103161815712
339,1.66288343392412,1.69356511523476,3.14794264563532,0.64968549466663
340,-3.37331654487452,1.90784599510867,4.11962787998918,0.6451076924335
341,0.841242725345713,2.07880120444536,4.18790942893032,0.107429916329623
342,-12.8396203115578,1.42347883599883,4.53297263453085,0.567915883177796
343,-5.46841792576735,1.11247752260275,3.04672468039654,-1.28298359382113
344,-2.66308251554173,0.698857491064846,2.62293120414273,-0.237344252400768
345,-2.43344255122982,0.709667189517789,2.88605387653156,0.0187108508281971
346,-3.44231115023808,0.563957246982156,2.59788382460787,0.058511491009833
347,-1.59193316532522,0.137173318829741,2.38068689268484,-0.168899034484555
348,-1.5602370112526,0.0132606181378829,1.60790112785324,-0.149906676413417
349,1.38241936406817,0.182488504383549,1.49614349714183,-0.225416402507718
350,1.98478850274304,0.436832810938232,1.75555919538824,0.117960255339759
351,0.436638818903574,0.326367032066002,1.79849727889727,0.274996679080051
352,1.30078368331412,0.351413844531944,2.05657956200051,0.208392571416596
353,1.44344101816443,0.616736190005062,2.23636080158429,0.223746634323986
354,-2.15675362140413,0.369056410467766,2.65745548941523,0.375944221827837
355,-1.69319082312808,0.431282040132908,2.25760188514661,-0.0890349442987992
356,0.477937691243452,1.00612765869171,2.64985739782324,0.0177446400896251
357,-1.50006767071266,1.40403646147477,3.53812872931301,0.549097870358825
358,0.0142079501254475,1.29694532377494,3.77680088983995,0.41597289728267
359,7.0264027265183,1.40509100685066,4.59976722883612,0.625778769769494
360,-2.01583516774339,0.967434173254819,4.53375402757835,0.641096468708273
361,5.61701548847974,1.17201877728901,4.19994178748527,0.232855875169948
362,-2.30364236371053,1.03124082363043,4.561815650439,0.598998627707618
363,-14.7766528565714,1.76041303453883,4.64209082745582,0.212112778933112
364,-1.59466050186299,2.38354150922778,2.6707430975701,-1.57814817024935
365,-1.02019040306556,2.51954467381812,2.76118782214529,0.207680823760144
366,-7.29950653428573,2.76958385606263,2.9022402578346,0.225726925410902
367,-2.44983173841201,3.07597798399589,2.20017109131655,-0.858659067465945
368,-0.341636304744711,2.40143565530485,1.90477734619874,-0.324855822005128
369,-5.62050792686213,2.82900643540929,2.25172281152636,0.38711705133791
370,2.06934805340038,3.07700282103619,1.74478035055544,-0.64318782769776
371,6.32938064541555,2.28405131627736,2.19033100331445,0.0419542058713063
372,-2.55606082375308,2.18003119806966,2.53252561315139,0.491553497672952
373,5.77663540529068,1.7923315344799,2.82084381305148,0.149646838337985
374,-2.09485374704283,1.37471227201701,3.00177949463762,0.634114826565913
375,12.4900707838051,1.15063298780859,3.55747921887436,0.323316013684567
376,0.403126435311434,0.639286623871036,4.30801682219881,0.593464511219523
377,6.67910818513953,0.15577802530882,4.39442295608779,0.387805010765959
378,-1.8236308424806,0.0545550853326992,4.14364475728643,0.100846687802251
