Price,Close,High,Low,Open,Volume
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN
Date,,,,,
2013-02-14,5.789187908172607,5.789187908172607,5.6184609806705685,5.719345040554483,6500
2013-02-15,5.85127067565918,5.897832467105247,5.812468997767344,5.8357500785104905,33900
2013-02-19,5.804708480834961,5.859030752100547,5.727105500484266,5.804708480834961,31800
2013-02-20,5.812469482421875,5.92111404156191,5.80470936822059,5.851271163549066,21200
2013-02-21,5.719344615936279,5.742625693427277,5.649502123543633,5.742625693427277,19300
2013-02-22,5.719344615936279,5.727105098446669,5.711584503466062,5.727105098446669,1100
2013-02-25,5.6650238037109375,5.827990267245105,5.6650238037109375,5.827990267245105,11000
2013-02-26,5.657264232635498,5.657264232635498,5.6107024312605915,5.657264232635498,8300
2013-02-27,5.69606351852417,5.711584112442213,5.595179473036813,5.595179473036813,14400
2013-02-28,5.657264232635498,5.711586519259707,5.657264232635498,5.657264232635498,18100
2013-03-01,5.657264232635498,5.6805453183431025,5.626223031718894,5.665024717884801,17000
2013-03-04,5.633981704711914,5.641741817424754,5.610700626493023,5.641741817424754,6500
2013-03-05,5.680543422698975,5.758146399093732,5.672782940039409,5.672782940039409,18500
2013-03-06,5.727106094360352,5.750386805859569,5.696064899001236,5.696064899001236,15600
2013-03-07,5.78142786026001,5.78142786026001,5.719345471055428,5.773667746629552,10800
2013-03-08,5.78142786026001,5.789188343930697,5.719345471055428,5.727105954726115,33000
2013-03-11,5.750386714935303,5.750386714935303,5.703824922632858,5.703824922632858,8300
2013-03-12,5.633981704711914,5.688303603822351,5.633981704711914,5.68054349110951,34100
2013-03-13,5.579660415649414,5.626222210225762,5.579660415649414,5.587420529725347,8900
2013-03-14,5.6650238037109375,5.6805444016646565,5.610701525852801,5.610701525852801,3500
2013-03-15,5.688304901123047,5.7193460991341745,5.6650241876348355,5.6650241876348355,15400
2013-03-18,5.618460655212402,5.657262328317091,5.571898869510884,5.633981620486421,15800
2013-03-19,5.633981704711914,5.68054349110951,5.602940143739998,5.602940143739998,49800
2013-03-20,5.672783374786377,5.711585050977503,5.6572627783179685,5.665023261572277,6400
2013-03-21,5.758147239685059,5.789188434774447,5.72710604459567,5.7426266421403644,6900
2013-03-22,5.835750102996826,5.835750102996826,5.7581471169277645,5.78918831135539,6600
2013-03-25,5.610701560974121,5.758147427477537,5.571899880826816,5.758147427477537,46200
2013-03-26,5.688304901123047,5.703825500128611,5.649503588629272,5.649503588629272,18000
2013-03-27,5.719344615936279,5.719344615936279,5.6650227185242406,5.688303425975064,14900
2013-03-28,5.711585521697998,5.765907428794266,5.696064923950459,5.742626717193077,18600
2013-04-01,5.711585521697998,5.773667912688155,5.672783842309031,5.773667912688155,8900
2013-04-02,5.641741752624512,5.688303538487307,5.626221157336914,5.688303538487307,18900
2013-04-03,5.602940559387207,5.688304025802142,5.602940559387207,5.688304025802142,19600
2013-04-04,5.649502277374268,5.680543468180705,5.5796594130396935,5.595180008442911,18800
2013-04-05,5.602940559387207,5.618461156004448,5.525337576300998,5.571899366152723,28000
2013-04-08,5.680543422698975,5.680543422698975,5.587419480985085,5.595179963644651,12900
2013-04-09,5.9599151611328125,6.006476954965072,5.672783914147093,5.672783914147093,25200
2013-04-10,6.021998405456543,6.076320317593217,5.998717321654916,5.998717321654916,7600
2013-04-11,6.084080219268799,6.130642012370521,6.037518426167077,6.037518426167077,19500
2013-04-12,6.316888332366943,6.347929521760968,6.239284988841714,6.239284988841714,33100
2013-04-15,6.309128761291504,6.456574247190127,6.309128761291504,6.347930438658649,39500
2013-04-16,6.355689525604248,6.40225168165162,6.30912810963724,6.394491198963665,15800
2013-04-17,6.169443130493164,6.254806970262392,6.1539225332733665,6.216005292192784,19000
2013-04-18,6.053039073944092,6.138402176983333,6.045278590009484,6.138402176983333,21900
2013-04-19,6.247046947479248,6.262567175803753,6.153922987250447,6.1694435856152054,41700
2013-04-22,6.247046947479248,6.247046947479248,6.192724668182469,6.216005750749733,33400
2013-04-23,6.309128761291504,6.340169955169132,6.262566600434842,6.262566600434842,10500
2013-04-24,6.394491195678711,6.394491195678711,6.324648331683714,6.324648331683714,17200
2013-04-25,6.425534725189209,6.448816181715423,6.378973292298046,6.3867330377261515,104800
2013-04-26,6.394491195678711,6.433292869018193,6.3867307129947415,6.410012161046649,17400
2013-04-29,6.541937828063965,6.549697571167785,6.410012574253677,6.472094959566705,14500
2013-04-30,6.596259593963623,6.596259593963623,6.526416726908792,6.526416726908792,9600
2013-05-01,6.611781597137451,6.673863990906586,6.572979916011614,6.673863990906586,5400
2013-05-02,6.611781597137451,6.689384219308614,6.572979916011614,6.635062309780749,37300
2013-05-03,6.650581359863281,6.735945191231853,6.642821617077359,6.673862808462189,12200
2013-05-06,6.689383029937744,6.735945187026109,6.650581355710837,6.650581355710837,29500
2013-05-07,6.71266508102417,6.774747476172006,6.689384367863863,6.735946534265004,12400
2013-05-08,6.844590663909912,6.844590663909912,6.720425868023742,6.720425868023742,89500
2013-05-09,6.782506942749023,6.82906910216268,6.712664073668749,6.8135481356646554,29900
2013-05-10,6.836830139160156,6.852350366834823,6.798028459852774,6.829069655282585,8300
2013-05-13,6.844590663909912,6.898913317170533,6.8290704344644215,6.8290704344644215,12500
2013-05-14,7.030837535858154,7.038597279368561,6.968754407211755,6.968754407211755,16100
2013-05-15,7.054120063781738,7.085161266061324,6.960996456942982,6.960996456942982,31600
2013-05-16,7.030837535858154,7.069638473651537,7.015316568676442,7.023077052267299,9300
2013-05-17,7.0618791580200195,7.077399386061653,6.9997967656925,7.023077477795197,5800
2013-05-20,7.224846363067627,7.240366592699269,7.077400111123892,7.116201795323852,33100
2013-05-21,7.302448749542236,7.682703613931195,7.248126837509683,7.271407551226414,23000
2013-05-22,6.984274864196777,7.263645592335706,6.984274864196777,7.2481253663681855,30900
2013-05-23,6.836830139160156,6.8833915622646344,6.689383905808199,6.782507492097631,44100
2013-05-24,6.999796390533447,6.999796390533447,6.790267772597534,6.790267772597534,14800
2013-05-28,6.953232765197754,7.054116811108649,6.929952059243023,7.054116811108649,13000
2013-05-29,7.100680828094482,7.123962282670941,7.038598429385066,7.054119399102705,34200
2013-05-30,7.162759780883789,7.201561446430289,7.100677412041476,7.178280743134475,37900
2013-05-31,6.984274864196777,7.077398440243087,6.937712706133425,7.061878214275566,19100
2013-06-03,7.0075554847717285,7.023076450623812,6.914431909900388,6.999795741926073,16200
2013-06-04,6.9765143394470215,7.061878172039216,6.953233630594783,7.015316014254347,9600
2013-06-05,6.836830139160156,6.922193241572016,6.759226780545392,6.922193241572016,42600
2013-06-06,6.805788040161133,6.805788040161133,6.69714350054073,6.766986366005248,25200
2013-06-07,6.875629425048828,6.8989108710832046,6.774745379140761,6.774745379140761,14800
2013-06-10,6.984274864196777,6.984274864196777,6.922192480165904,6.922192480165904,14300
2013-06-11,6.82130765914917,6.891150518402488,6.782505988443958,6.860109329854381,2500
2013-06-12,6.790269374847412,7.069640191269251,6.790269374847412,6.867872749449349,10600
2013-06-13,6.953232765197754,6.968752989140808,6.821307531320451,6.844588237275182,8900
2013-06-14,6.836830139160156,6.922193241572016,6.836830139160156,6.922193241572016,6600
2013-06-17,7.046358108520508,7.116200984102486,7.0075564287438,7.0075564287438,8300
2013-06-18,7.131722450256348,7.147243420894154,7.100681249061348,7.131722450256348,21200
2013-06-19,6.945474147796631,7.092920385281309,6.945474147796631,7.092920385281309,9600
2013-06-20,6.704904556274414,6.860110526078823,6.627301201331989,6.860110526078823,7700
2013-06-21,6.720425605773926,6.798028970214763,6.65834321025347,6.798028970214763,11300
2013-06-24,6.495376110076904,6.565218983316515,6.386731558361903,6.565218983316515,45300
2013-06-25,6.579385280609131,6.5950874812091325,6.547980130651291,6.58723675528805,15000
2013-06-26,6.7285590171813965,6.78351858677716,6.697153869737151,6.759964164625643,9800
2013-06-27,6.909138202667236,6.9326918727409375,6.814922773614761,6.814922773614761,24800
2013-06-28,6.862030982971191,6.8855854047861875,6.814923636856733,6.838477309913962,17400
2013-07-01,6.885584354400635,6.916989496605389,6.838476266714678,6.854178463438228,6700
2013-07-02,6.885584354400635,6.971948308274296,6.854178463438228,6.869881408919432,17900
2013-07-03,6.814924716949463,6.846329868922405,6.673601158692279,6.799221766584049,19500
2013-07-05,6.846329689025879,6.9091399913213385,6.81492453787815,6.822775264096683,27600
2013-07-08,6.956246376037598,6.971949323806086,6.916990504131896,6.94054417702687,11100
2013-07-09,7.003354549407959,7.019056748595415,6.964097928302664,6.964097928302664,16800
2013-07-10,6.987651824951172,7.003354773398629,6.940544477124384,6.9562466768140485,11800
2013-07-11,7.152529716491699,7.183934867599758,7.058314263167523,7.074017213100484,5600
2013-07-12,7.144678115844727,7.144678115844727,7.0661648733048965,7.1289751678336515,14700
2013-07-15,7.278148174285889,7.278148174285889,7.136824676142064,7.136824676142064,6300
2013-07-16,7.301703929901123,7.348811276920312,7.270298782302405,7.2781502563915295,17700
2013-07-17,7.317407608032227,7.356664237653098,7.270300251493527,7.356664237653098,7400
2013-07-18,7.333108901977539,7.340960375878734,7.215339039732898,7.270298608283502,11200
2013-07-19,7.388068199157715,7.388068199157715,7.293852752528836,7.293852752528836,9400
2013-07-22,7.427323818206787,7.458728962836844,7.411620871512904,7.411620871512904,8700
2013-07-23,7.419473648071289,7.497986897815937,7.395919972651031,7.443027323491546,25200
2013-07-24,7.435176372528076,7.4979866709199605,7.427324898039635,7.427324898039635,16000
2013-07-25,7.419473648071289,7.427325122797322,7.2860015727600915,7.36451482250474,12400
2013-07-26,7.364512920379639,7.388066589716395,7.301702636309856,7.301702636309856,103100
2013-07-29,7.301703929901123,7.3252576034107175,7.286000981722873,7.3252576034107175,6600
2013-07-30,7.333108901977539,7.388067721770381,7.333108901977539,7.3802162478691855,12500
2013-07-31,7.317407608032227,7.380217915922449,7.278151727169288,7.340962035059509,3900
2013-08-01,7.482283592224121,7.482283592224121,7.458729917924964,7.458729917924964,9300
2013-08-02,7.545095443725586,7.552946919695216,7.458731454333537,7.458731454333537,7500
2013-08-05,7.600052833557129,7.6079035585032635,7.521539594033839,7.5764984124454955,19800
2013-08-06,7.552947521209717,7.592204155426294,7.505840159156241,7.592204155426294,14200
2013-08-07,7.333108901977539,7.458729489365613,7.309555229031716,7.458729489365613,47900
2013-08-08,7.427323818206787,7.435175291553729,7.3488105822527885,7.3488105822527885,6300
2013-08-09,7.458728313446045,7.458728313446045,7.411620226223548,7.435174644213619,5600
2013-08-12,7.521538257598877,7.537241202216516,7.435174308474691,7.435174308474691,15300
2013-08-13,7.521538257598877,7.545091925767725,7.427322836165872,7.545091925767725,10700
2013-08-14,7.482283592224121,7.497986540928762,7.458729917924964,7.497986540928762,5700
2013-08-15,7.333108901977539,7.356662574923362,7.278150082184697,7.309555229031716,57900
2013-08-16,7.348810195922852,7.388066811836115,7.325256525877962,7.372364614725412,4800
2013-08-19,7.152529716491699,7.278151069681799,7.152529716491699,7.278151069681799,9900
2013-08-20,7.152529716491699,7.16038119145818,7.0897194142755815,7.152529716491699,5700
2013-08-21,7.089719295501709,7.1211244460836385,7.066165619754726,7.074017094589671,13800
2013-08-22,7.2467427253723145,7.2467427253723145,7.168230248464628,7.168230248464628,14000
2013-08-23,7.29385232925415,7.293852329254151,7.199636888092754,7.246744234294568,11900
2013-08-26,7.13682746887207,7.2388943964985035,7.128975993956685,7.2388943964985035,10600
2013-08-27,6.9483962059021,7.066165328541327,6.916991056614451,7.066165328541327,53600
2013-08-28,6.964097499847412,7.011205592027067,6.909138682935916,6.909138682935916,80000
2013-08-29,6.979801177978516,7.0190570520230375,6.916990880997919,6.916990880997919,13000
2013-08-30,6.995504379272461,7.019058056822515,6.987652903836473,6.987652903836473,3900
2013-09-03,7.176083087921143,7.18393381297725,7.128974993795729,7.18393381297725,15600
2013-09-04,7.13682746887207,7.160381144860367,7.097570843053003,7.097570843053003,7200
2013-09-05,7.309555530548096,7.317406256015367,7.160380515303023,7.160380515303023,11300
2013-09-06,7.380218505859375,7.403772934769478,7.301705989099674,7.403772934769478,6000
2013-09-09,7.419473648071289,7.435176597523355,7.372366297230773,7.3802170231989646,22700
2013-09-10,7.490135192871094,7.5372432910215235,7.450878569205371,7.50583814184051,18000
2013-09-11,7.537242412567139,7.560796084518299,7.497985793476717,7.552944610948668,52200
2013-09-12,7.435176372528076,7.537243294604343,7.419473423551195,7.513688871139022,17300
2013-09-13,7.482283592224121,7.521540215227919,7.435176243625809,7.443026969220323,10700
2013-09-16,7.552947521209717,7.615757836453032,7.52154236358806,7.52154236358806,19700
2013-09-17,7.529391288757324,7.5607964357369655,7.497986141777682,7.537242762691676,5700
2013-09-18,7.725672245025635,7.725672245025635,7.513686979746912,7.568646538573413,20800
2013-09-19,7.67856502532959,7.749226788397527,7.655011353892848,7.749226788397527,19000
2013-09-20,7.584349632263184,7.686416540723672,7.584349632263184,7.639308448835093,8900
2013-09-23,7.662863254547119,7.670714728383044,7.623606634125254,7.655011780711195,16100
2013-09-24,7.67071533203125,7.725674155692201,7.615755759612484,7.694269006634827,9800
2013-09-25,7.694268703460693,7.7256738512806225,7.655012081496334,7.694268703460693,6000
2013-09-26,7.843443870544434,7.906254173408539,7.7884850427278085,7.7884850427278085,15700
2013-09-27,7.945511817932129,7.961214770039082,7.83559339945736,7.851296351564313,36700
2013-09-30,8.039725303649902,8.047576777769107,7.945509860492808,8.008320155930871,73200
2013-10-01,8.141791343688965,8.298817065365387,8.047575910683111,8.086832528291643,37400
2013-10-02,8.212451934814453,8.220303406968345,8.14964165509851,8.188898267110373,19700
2013-10-03,8.20460319519043,8.267413495825243,8.141792894555616,8.236008345507837,17200
2013-10-04,8.306669235229492,8.306669235229492,8.149643500385013,8.204602320391139,20700
2013-10-07,8.173197746276855,8.243859519098955,8.13394112262482,8.13394112262482,29900
2013-10-08,8.165346145629883,8.306669689090452,8.141792471305722,8.306669689090452,10000
2013-10-09,8.196751594543457,8.204603069191695,8.110387619686348,8.165346444708343,32300
2013-10-10,8.345927238464355,8.361629440170674,8.243860306720677,8.243860306720677,13800
2013-10-11,8.345927238464355,8.400886067573301,8.243860306720677,8.243860306720677,49900
2013-10-14,8.393033027648926,8.393033027648926,8.283115389922704,8.369479355101557,37100
2013-10-15,8.38518238067627,8.487249294341769,8.38518238067627,8.393033105759956,18500
2013-10-16,8.502950668334961,8.510802141414677,8.408735237651417,8.408735237651417,37200
2013-10-17,8.636423110961914,8.636423110961914,8.542207675965983,8.620720164083734,59800
2013-10-18,8.762046813964844,8.769898290202393,8.652129141671097,8.769898290202393,97200
2013-10-21,8.754194259643555,8.85626119188814,8.707086905535526,8.85626119188814,40900
2013-10-22,8.824854850769043,8.832706324982007,8.714937206818698,8.777747503006836,27900
2013-10-23,8.597167015075684,8.699233929714518,8.565761868168178,8.699233929714518,36800
2013-10-24,8.557909965515137,8.777746731611995,8.51865409541573,8.628571729706431,41600
2013-10-25,8.424439430236816,8.510804157052329,8.37733207811732,8.510804157052329,17200
2013-10-28,8.338077545166016,8.440144498722463,8.275267227401748,8.440144498722463,57200
2013-10-29,8.400885581970215,8.400885581970215,8.306670130904651,8.306670130904651,22900
2013-10-30,8.338077545166016,8.385185657868242,8.322375340103974,8.361631227138103,17100
2013-10-31,8.314520835876465,8.353777457375307,8.243859066930105,8.290967162480271,32600
2013-11-01,8.338077545166016,8.36948270404815,8.29097018122184,8.306672386283882,18700
2013-11-04,8.518654823303223,8.518654823303223,8.353777609021297,8.353777609021297,29000
2013-11-05,8.479399681091309,8.534358512525234,8.455846003156472,8.51865631015465,22500
2013-11-06,8.542204856872559,8.628568789927625,8.542204856872559,8.573609991506897,7600
2013-11-07,8.243857383728027,8.510801456907107,8.188898574105615,8.495098512010632,30800
2013-11-08,8.353775024414062,8.353775024414062,8.243856665981587,8.26741033251799,46100
2013-11-11,8.369478225708008,8.369478225708008,8.298816468843386,8.314519414261145,18700
2013-11-12,8.275262832641602,8.393031928716224,8.251709163178207,8.393031928716224,30100
2013-11-13,8.38518238067627,8.38518238067627,8.290966940852215,8.290966940852215,21400
2013-11-14,8.502950668334961,8.510802141414677,8.4008837645717,8.4008837645717,28800
2013-11-15,8.550061225891113,8.55791195247913,8.518656073265348,8.518656073265348,22400
2013-11-18,8.550061225891113,8.699235513674026,8.534358275199281,8.699235513674026,73900
2013-11-19,8.369478225708008,8.518653212146134,8.369478225708008,8.518653212146134,34500
2013-11-20,8.290966987609863,8.416587574750386,8.283115513724141,8.408736100864663,27900
2013-11-21,8.377330780029297,8.377330780029297,8.283115341631357,8.283115341631357,8000
2013-11-22,8.353775024414062,8.353775024414062,8.298815470819045,8.314518414348353,14900
2013-11-25,8.251709938049316,8.369479045182965,8.251709938049316,8.369479045182965,16200
2013-11-26,8.243857383728027,8.275262524763352,8.165344156760902,8.196749297796227,9500
2013-11-27,8.290966987609863,8.290966987609863,8.19675079849671,8.228155945281841,8100
2013-11-29,8.306669235229492,8.330222908266723,8.2438589412917,8.330222908266723,3600
2013-12-02,8.220305442810059,8.322372359815772,8.220305442810059,8.322372359815772,18400
2013-12-03,8.094686508178711,8.18105049465493,8.047578402709359,8.165347543245835,71000
2013-12-04,8.126089096069336,8.157494240212037,8.039724388108633,8.039724388108633,14400
2013-12-05,8.07112979888916,8.157494509703008,8.07112979888916,8.094684219342605,22300
2013-12-06,8.149642944335938,8.173196615766104,8.141791470939976,8.149642944335938,10600
2013-12-09,8.039725303649902,8.133940746806998,8.039725303649902,8.133940746806998,26900
2013-12-10,8.07112979888916,8.078981272373642,8.008319508528757,8.039724653708959,46500
2013-12-11,7.921955108642578,8.10253449625906,7.921955108642579,8.10253449625906,16700
2013-12-12,7.953360557556152,7.984765702206851,7.898401741606856,7.898401741606856,15900
2013-12-13,7.969062805175781,8.024022370225364,7.921955462284956,7.937657660329326,16700
2013-12-16,8.008320808410645,8.047577433447323,7.99261860765068,8.024023757928454,16900
2013-12-17,7.963022708892822,8.034546225059497,7.955075398908571,8.034546225059497,24000
2013-12-18,8.002758026123047,8.058388440083576,7.907392576629997,8.002758026123047,17300
2013-12-19,8.106070518493652,8.114017828496895,8.058388174268593,8.06633472637464,11900
2013-12-20,7.9868669509887695,8.08223243376536,7.978919637949683,8.050443939506497,28200
2013-12-23,8.074283599853516,8.082230911395648,7.97097082349784,7.97097082349784,44700
2013-12-24,8.010703086853027,8.042491561090658,7.963020754445085,7.963020754445085,28600
2013-12-26,8.082230567932129,8.106071743648021,8.01865359409154,8.066335945523326,8200
2013-12-27,8.185542106628418,8.225277898766347,8.153753624497513,8.153753624497513,25000
2013-12-30,8.249116897583008,8.272958063425708,8.185539950071142,8.225275731740307,34500
2013-12-31,8.29680061340332,8.312695231881445,8.233223655285066,8.312695231881445,77000
2014-01-02,8.408061027526855,8.416008337104742,8.265012486713513,8.265012486713513,106800
2014-01-03,8.479584693908691,8.503425863046921,8.376271950446887,8.479584693908691,41600
2014-01-06,8.408061027526855,8.535214949184423,8.408061027526855,8.535214949184423,18900
2014-01-07,8.5352144241333,8.543161733222302,8.423955128475718,8.423955128475718,19900
2014-01-08,8.519323348999023,8.551111837850248,8.471640236773508,8.527269902788811,25400
2014-01-09,8.5352144241333,8.622633308318097,8.47958477630451,8.503425945674405,14600
2014-01-10,8.5352144241333,8.5352144241333,8.47958477630451,8.5352144241333,18200
2014-01-13,8.423955917358398,8.598792186306758,8.423955917358398,8.598792186306758,19700
2014-01-14,8.503429412841797,8.551112528920893,8.400116626251604,8.479588233750958,11500
2014-01-15,8.590843200683594,8.606737057950362,8.519318948240727,8.559054728253093,16600
2014-01-16,8.646472930908203,8.646472930908203,8.559054820258865,8.614684458135992,8700
2014-01-17,8.662367820739746,8.741839391090302,8.646473961407873,8.646473961407873,5700
2014-01-21,8.646472930908203,8.678261403680414,8.52726558958968,8.678261403680414,38200
2014-01-22,8.670316696166992,8.702105178472298,8.63058090381106,8.702105178472298,9600
2014-01-23,8.511374473571777,8.622634543058643,8.47163868033381,8.622634543058643,13600
2014-01-24,8.161700248718262,8.352431125477539,8.161700248718262,8.352431125477539,43500
2014-01-27,8.098122596740723,8.193488793781064,8.01865177640329,8.161700314066664,30600
2014-01-28,8.288854598999023,8.304748460609602,8.129911435510204,8.129911435510204,20600
2014-01-29,8.193490028381348,8.257066997389968,8.161701543877038,8.241172376189185,14300
2014-01-30,8.30474853515625,8.30474853515625,8.209383090945224,8.209383090945224,7900
2014-01-31,8.2252779006958,8.288854864972523,8.217330590686911,8.217330590686911,11100
2014-02-03,8.010703086853027,8.225275856379792,7.970967304581737,8.225275856379792,35100
2014-02-04,8.026599884033203,8.090176849784589,7.986864090964284,8.034546436329215,8800
2014-02-05,8.010703086853027,8.034544253056998,7.947126138377766,8.034544253056998,22300
2014-02-06,8.153753280639648,8.185541761429977,8.058387838268661,8.058387838268661,5600
2014-02-07,8.36037826538086,8.392166744196496,8.22527704094012,8.304747859030655,34600
2014-02-10,8.431901931762695,8.45574385974252,8.35243111218801,8.400113452353395,48700
2014-02-11,8.455742835998535,8.471636694830337,8.360377409316605,8.471636694830337,19700
2014-02-12,8.487532615661621,8.5272676477949,8.439849516045667,8.5272676477949,6000
2014-02-13,8.503429412841797,8.551112528920893,8.392170071819605,8.439852430001281,13200
2014-02-14,8.54316234588623,8.5590569652041,8.503426555488723,8.54316234588623,7700
2014-02-18,8.606739044189453,8.646474833371933,8.519320914305707,8.606739044189453,11000
2014-02-19,8.5352144241333,8.5828975207702,8.5352144241333,8.5828975207702,8900
2014-02-20,8.5352144241333,8.551109042311303,8.511373254763406,8.543161733222302,14800
2014-02-21,8.590843200683594,8.686208617975096,8.535212805507493,8.574948585519861,32800
2014-02-24,8.797468185424805,8.821310108964166,8.606737344491858,8.606737344491858,14700
2014-02-25,8.733892440795898,8.749787058676933,8.646474316141488,8.72594513185538,21800
2014-02-26,8.749789237976074,8.805418898621118,8.72594730521624,8.773630412838624,19600
2014-02-27,8.932571411132812,8.956413340074182,8.797470178720364,8.845153278705942,89700
2014-02-28,8.876941680908203,8.988201741292691,8.876941680908203,8.972307122138984,20700
2014-03-03,8.853100776672363,8.932571601142579,8.82131229530484,8.86104732859136,47700
2014-03-04,9.186882019042969,9.186882019042969,9.03588613439054,9.03588613439054,27800
2014-03-05,9.123302459716797,9.178932870352165,9.075620116768967,9.178932870352165,34800
2014-03-06,9.266351699829102,9.329928667129348,9.170986248878732,9.170986248878732,22100
2014-03-07,9.22661304473877,9.385556171600411,9.170983405075393,9.385556171600411,21600
2014-03-10,9.131250381469727,9.258404315048503,9.099461898075033,9.258404315048503,17900
2014-03-11,9.115355491638184,9.274297890702643,9.107408182210674,9.274297890702643,17800
2014-03-12,9.059723854064941,9.10740694626187,8.892834168221254,9.059723854064941,32700
2014-03-13,8.884889602661133,9.337875669192737,8.845153809936189,9.337875669192737,164000
2014-03-14,8.773628234863281,8.781575543810376,8.702103970133612,8.74978706591909,34800
2014-03-17,8.884889602661133,8.892836154888355,8.821312637460107,8.821312637460107,9100
2014-03-18,8.932571411132812,8.964359891824143,8.829258659411696,8.837205969058818,65900
2014-03-19,9.004096031188965,9.07562030499125,8.924624447431494,8.924624447431494,28900
2014-03-20,8.964360237121582,9.02793720095316,8.821312447449127,8.964360237121582,215600
2014-03-21,8.84515380859375,8.948466566504038,8.821312636121286,8.948466566504038,17500
2014-03-24,8.829259872436523,8.940519949090442,8.686212068621218,8.940519949090442,15400
2014-03-25,8.741840362548828,8.813364632233226,8.69415726346018,8.813364632233226,16400
2014-03-26,8.686208724975586,8.853098396765773,8.686208724975586,8.75773297829952,47300
2014-03-27,8.81336498260498,8.81336498260498,8.717999538533618,8.76568188162071,5700
2014-03-28,8.876941680908203,8.940518641728724,8.845153200497943,8.900782851741608,11100
2014-03-31,8.900781631469727,8.948464724496478,8.853099296340027,8.932570107521878,36500
2014-04-01,8.924623489379883,8.980253895197107,8.90078231997085,8.97230658609506,25100
2014-04-02,9.012042045593262,9.012042045593262,8.948465090885842,8.996147427967864,10700
2014-04-03,8.86104679107666,9.059724977046066,8.813364450866397,9.019989946169892,15600
2014-04-04,8.81336498260498,8.948466217847038,8.741840710077163,8.948466217847038,19000
2014-04-07,8.710049629211426,8.75773271596471,8.582895741731937,8.670313849899847,81500
2014-04-08,8.670316696166992,8.710052488522924,8.551110076996396,8.662369386116366,23200
2014-04-09,8.853100776672363,8.868994638407534,8.686211060018579,8.82131229530484,30200
2014-04-10,8.574949264526367,8.837204372318881,8.527266173156352,8.837204372318881,22900
2014-04-11,8.503429412841797,8.598794887102569,8.455747054660119,8.559059841250312,61300
2014-04-14,8.423955917358398,8.519321361665826,8.376272816256094,8.519321361665826,31600
2014-04-15,8.384217262268066,8.408058425727132,8.209380295142093,8.408058425727132,23700
2014-04-16,8.56700325012207,8.574950559533463,8.431902021716954,8.431902021716954,25200
2014-04-17,8.614688873291016,8.638530050614886,8.511376094357765,8.511376094357765,20000
2014-04-21,8.590843200683594,8.622631673114094,8.567001277937994,8.606737057950362,12300
2014-04-22,8.829259872436523,8.845154493914483,8.654423583562565,8.654423583562565,42100
